code;name;account_type;companies;cod_nat_odoo_atual;cod_nat_odoo_atual_label;cod_nat_esperado;cod_nat_esperado_label;acao_solicitada
5101020003;BONIFICAÇÃO DE PRODUTOS (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020004;BENS EM COMODATO (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020005;REMESSAS PARA CONSERTO (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020006;REMESSA PARA EXPOSICAO (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020007;DEMONSTRACAO (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020008;CONSIGNACAO (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020009;SIMPLES REMESSA (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020010;BENS EM GARANTIA (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020012;REMESSA PARA ARMAZENAGEM (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020013;RETORNO DE ARMAZENAGEM  (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020014;TRANSF. MERCADORIA ENTRE EMPRESAS (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020015;REGISTRO DE IMPOSTOS (PASSIVA);liability_current;FB,SC,CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020016;REMESSA DE RETRABALHO (PASSIVA);liability_current;FB;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020026;REMESSA DE RETRABALHO (PASSIVA) (cópia);liability_current;SC;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
5101020036;REMESSA DE RETRABALHO (PASSIVA) (cópia) (cópia);liability_current;CD;05;Custo/Despesa;02;Passivo;Corrigir l10n_br_cod_nat de 05 para 02
