lf_move_id,lf_nome,data,valor_insumos_5902,chave,fb_move_id,fb_nome,fb_data,lf_periodo,fb_periodo
307686,VND/2025/00366,2025-07-21,18328.25,35250718467441000163550010000119341003076861,308604,ENTSI/2025/07/0030,2025-07-22,FECHADO,ABERTO
308634,VND/2025/00367,2025-07-22,3679.49,35250718467441000163550010000119381003086343,309149,ENTSI/2025/07/0031,2025-07-22,FECHADO,ABERTO
308826,VND/2025/00368,2025-07-22,9932.21,35250718467441000163550010000119401003088263,309193,ENTSI/2025/07/0032,2025-07-22,FECHADO,ABERTO
309797,VND/2025/00370,2025-07-23,19864.42,35250718467441000163550010000119471003097972,310199,ENTSI/2025/07/0035,2025-07-23,FECHADO,ABERTO
309579,VND/2025/00369,2025-07-23,21874.66,35250718467441000163550010000119421003095795,309863,ENTSI/2025/07/0033,2025-07-23,FECHADO,ABERTO
310393,VND/2025/00371,2025-07-24,4445.83,35250718467441000163550010000119481003103937,313019,ENTSI/2025/07/0036,2025-07-25,FECHADO,ABERTO
310395,VND/2025/00372,2025-07-24,20215.19,35250718467441000163550010000119491003103950,313063,ENTSI/2025/07/0037,2025-07-25,FECHADO,ABERTO
312296,VND/2025/00373,2025-07-24,25728.43,35250718467441000163550010000119511003122961,313092,ENTSI/2025/07/0038,2025-07-25,FECHADO,ABERTO
312777,VND/2025/00374,2025-07-25,18377.44,35250718467441000163550010000119541003127779,313225,ENTSI/2025/07/0039,2025-07-25,FECHADO,ABERTO
312993,VND/2025/00375,2025-07-25,15696.97,35250718467441000163550010000119571003129935,313262,ENTSI/2025/07/0041,2025-07-25,FECHADO,ABERTO
313020,VND/2025/00376,2025-07-25,16539.7,35250718467441000163550010000119581003130205,313251,ENTSI/2025/07/0040,2025-07-25,FECHADO,ABERTO
314092,VND/2025/00381,2025-07-28,29690.03,35250718467441000163550010000119661003140920,314681,ENTSI/2025/07/0046,2025-07-29,FECHADO,ABERTO
313407,VND/2025/00377,2025-07-28,14294.75,35250718467441000163550010000119591003134070,313877,ENTSI/2025/07/0042,2025-07-28,FECHADO,ABERTO
313426,VND/2025/00378,2025-07-28,31393.29,35250718467441000163550010000119601003134268,313889,ENTSI/2025/07/0043,2025-07-28,FECHADO,ABERTO
313786,VND/2025/00379,2025-07-28,11045.79,35250718467441000163550010000119631003137862,314335,ENTSI/2025/07/0044,2025-07-28,FECHADO,ABERTO
313798,VND/2025/00380,2025-07-28,57633.59,35250718467441000163550010000119641003137983,314350,ENTSI/2025/07/0045,2025-07-28,FECHADO,ABERTO
314135,VND/2025/00382,2025-07-28,52837.37,35250718467441000163550010000119681003141351,314706,ENTSI/2025/07/0047,2025-07-29,FECHADO,ABERTO
314722,VND/2025/00383,2025-07-29,71276.38,35250718467441000163550010000119701003147226,315658,ENTSI/2025/07/0048,2025-07-30,FECHADO,ABERTO
315162,VND/2025/00385,2025-07-29,20215.19,35250718467441000163550010000119721003151627,315778,ENTSI/2025/07/0050,2025-07-30,FECHADO,ABERTO
314894,VND/2025/00384,2025-07-29,19988.42,35250718467441000163550010000119711003148947,315747,ENTSI/2025/07/0049,2025-07-30,FECHADO,ABERTO
315704,VND/2025/00386,2025-07-30,24618.25,35250718467441000163550010000119741003157042,316160,ENTSI/2025/07/0051,2025-07-30,FECHADO,ABERTO
315886,VND/2025/00387,2025-07-30,24549.38,35250718467441000163550010000119771003158865,316927,ENTSI/2025/07/0052,2025-07-31,FECHADO,ABERTO
316845,VND/2025/00388,2025-07-31,23258.96,35250718467441000163550010000119791003168458,317630,ENTSI/2025/07/0053,2025-07-31,FECHADO,ABERTO
317245,VND/2025/00389,2025-07-31,3263.21,35250718467441000163550010000119811003172453,317631,ENTSI/2025/07/0054,2025-07-31,FECHADO,ABERTO
317666,VND/2025/00390,2025-07-31,57633.59,35250718467441000163550010000119821003176669,318139,ENTSI/2025/08/0002,2025-08-01,FECHADO,ABERTO
318467,VND/2025/00393,2025-08-01,86328.73,35250818467441000163550010000119881003184677,319075,ENTSI/2025/08/0004,2025-08-04,FECHADO,ABERTO
318170,VND/2025/00392,2025-08-01,5239.41,35250818467441000163550010000119861003181703,319063,ENTSI/2025/08/0003,2025-08-04,FECHADO,ABERTO
317992,VND/2025/00391,2025-08-01,242137.18,35250818467441000163550010000119851003179922,318032,ENTSI/2025/08/0001,2025-08-01,FECHADO,ABERTO
319150,VND/2025/00395,2025-08-04,21053.0,35250818467441000163550010000119921003191501,319913,ENTSI/2025/08/0006,2025-08-05,FECHADO,ABERTO
318814,VND/2025/00394,2025-08-04,92039.7,35250818467441000163550010000119891003188149,319104,ENTSI/2025/08/0005,2025-08-04,FECHADO,ABERTO
320540,VND/2025/00400,2025-08-05,13385.01,35250818467441000163550010000120011003205406,321064,ENTSI/2025/08/0009,2025-08-06,FECHADO,ABERTO
319697,VND/2025/00396,2025-08-05,58070.21,35250818467441000163550010000119941003196974,320351,ENTSI/2025/08/0007,2025-08-05,FECHADO,ABERTO
319714,VND/2025/00397,2025-08-05,4858.37,35250818467441000163550010000119951003197145,320392,ENTSI/2025/08/0008,2025-08-05,FECHADO,ABERTO
319806,VND/2025/00398,2025-08-05,22672.46,35250818467441000163550010000119971003198065,321198,ENTSI/2025/08/0011,2025-08-06,FECHADO,ABERTO
320504,VND/2025/00399,2025-08-05,3238.92,35250818467441000163550010000119991003205040,321101,ENTSI/2025/08/0010,2025-08-06,FECHADO,ABERTO
321105,VND/2025/00401,2025-08-06,4490.27,35250818467441000163550010000120021003211055,321823,ENTSI/2025/08/0012,2025-08-06,FECHADO,ABERTO
321265,VND/2025/00402,2025-08-06,9222.5,35250818467441000163550010000120031003212652,321824,ENTSI/2025/08/0013,2025-08-06,FECHADO,ABERTO
321728,VND/2025/00403,2025-08-06,4402.07,35250818467441000163550010000120051003217284,322515,ENTSI/2025/08/0014,2025-08-07,FECHADO,ABERTO
322060,VND/2025/00404,2025-08-07,19633.05,35250818467441000163550010000120071003220603,322538,ENTSI/2025/08/0015,2025-08-07,FECHADO,ABERTO
322570,VND/2025/00405,2025-08-07,22905.24,35250818467441000163550010000120081003225700,323282,ENTSI/2025/08/0016,2025-08-08,FECHADO,ABERTO
322606,VND/2025/00406,2025-08-07,8176.51,35250818467441000163550010000120111003226060,323961,ENTSI/2025/08/0018,2025-08-11,FECHADO,ABERTO
323065,VND/2025/00407,2025-08-08,68112.44,35250818467441000163550010000120141003230654,323398,ENTSI/2025/08/0017,2025-08-08,FECHADO,ABERTO
323186,VND/2025/00408,2025-08-08,36967.01,35250818467441000163550010000120161003231868,323998,ENTSI/2025/08/0019,2025-08-11,FECHADO,ABERTO
323817,VND/2025/00409,2025-08-11,92969.41,35250818467441000163550010000120201003238172,324215,ENTSI/2025/08/0020,2025-08-11,FECHADO,ABERTO
324170,VND/2025/00410,2025-08-11,92969.41,35250818467441000163550010000120221003241704,324777,ENTSI/2025/08/0021,2025-08-12,FECHADO,ABERTO
325256,VND/2025/00412,2025-08-12,8073.35,35250818467441000163550010000120251003252562,325837,ENTSI/2025/08/0023,2025-08-13,FECHADO,ABERTO
324492,VND/2025/00411,2025-08-12,7064.47,35250818467441000163550010000120241003244929,325806,ENTSI/2025/08/0022,2025-08-13,FECHADO,ABERTO
325731,VND/2025/00413,2025-08-13,4857.43,35250818467441000163550010000120271003257313,325971,ENTSI/2025/08/0024,2025-08-13,FECHADO,ABERTO
327080,VND/2025/00415,2025-08-14,11893.58,35250818467441000163550010000120341003270802,327290,ENTSI/2025/08/0026,2025-08-14,FECHADO,ABERTO
326689,VND/2025/00414,2025-08-14,3363.71,35250818467441000163550010000120321003266894,327051,ENTSI/2025/08/0025,2025-08-14,FECHADO,ABERTO
328698,VND/2025/00417,2025-08-18,806.58,35250818467441000163550010000120391003286985,333600,ENTSI/2025/08/0032,2025-08-20,FECHADO,ABERTO
328309,VND/2025/00416,2025-08-18,15358.51,35250818467441000163550010000120371003283094,328860,ENTSI/2025/08/0027,2025-08-18,FECHADO,ABERTO
328929,VND/2025/00418,2025-08-19,728.51,35250818467441000163550010000120401003289292,333766,ENTSI/2025/08/0033,2025-08-20,FECHADO,ABERTO
329128,VND/2025/00420,2025-08-19,31144.87,35250818467441000163550010000120431003291280,332662,ENTSI/2025/08/0029,2025-08-19,FECHADO,ABERTO
329806,VND/2025/00421,2025-08-19,57177.0,35250818467441000163550010000120441003298061,332967,ENTSI/2025/08/0030,2025-08-20,FECHADO,ABERTO
332655,VND/2025/00422,2025-08-19,19922.01,35250818467441000163550010000120461003326558,332995,ENTSI/2025/08/0031,2025-08-20,FECHADO,ABERTO
329103,VND/2025/00419,2025-08-19,41583.29,35250818467441000163550010000120421003291038,329313,ENTSI/2025/08/0028,2025-08-19,FECHADO,ABERTO
333422,VND/2025/00424,2025-08-20,44824.53,35250818467441000163550010000120491003334226,334168,ENTSI/2025/08/0035,2025-08-21,FECHADO,ABERTO
333203,VND/2025/00423,2025-08-20,97875.01,35250818467441000163550010000120481003332030,333777,ENTSI/2025/08/0034,2025-08-20,FECHADO,ABERTO
333946,VND/2025/00426,2025-08-21,14645.66,35250818467441000163550010000120541003339465,334265,ENTSI/2025/08/0037,2025-08-21,FECHADO,ABERTO
333808,VND/2025/00425,2025-08-21,26562.69,35250818467441000163550010000120501003338087,334191,ENTSI/2025/08/0036,2025-08-21,FECHADO,ABERTO
334721,VND/2025/00431,2025-08-22,2943.01,35250818467441000163550010000120611003347217,335394,ENTSI/2025/08/0042,2025-08-25,FECHADO,ABERTO
334718,VND/2025/00430,2025-08-22,613.97,35250818467441000163550010000120601003347180,335372,ENTSI/2025/08/0041,2025-08-25,FECHADO,ABERTO
334716,VND/2025/00429,2025-08-22,2479.6,35250818467441000163550010000120591003347162,335337,ENTSI/2025/08/0040,2025-08-25,FECHADO,ABERTO
334591,VND/2025/00428,2025-08-22,1954.42,35250818467441000163550010000120581003345910,335266,ENTSI/2025/08/0039,2025-08-25,FECHADO,ABERTO
334483,VND/2025/00427,2025-08-22,15772.29,35250818467441000163550010000120561003344838,334682,ENTSI/2025/08/0038,2025-08-22,FECHADO,ABERTO
334734,VND/2025/00432,2025-08-22,13519.09,35250818467441000163550010000120621003347346,335428,ENTSI/2025/08/0043,2025-08-25,FECHADO,ABERTO
335144,VND/2025/00434,2025-08-25,3661.41,35250818467441000163550010000120661003351440,335501,ENTSI/2025/08/0045,2025-08-25,FECHADO,ABERTO
335996,VND/2025/00435,2025-08-25,906.95,35250818467441000163550010000120691003359965,337390,ENTSI/2025/08/0049,2025-08-27,FECHADO,ABERTO
335041,VND/2025/00433,2025-08-25,15772.29,35250818467441000163550010000120641003350414,335454,ENTSI/2025/08/0044,2025-08-25,FECHADO,ABERTO
336614,VND/2025/00438,2025-08-26,53125.37,35250818467441000163550010000120721003366142,337270,ENTSI/2025/08/0046,2025-08-27,FECHADO,ABERTO
336147,VND/2025/00436,2025-08-26,4198.63,35250818467441000163550010000120701003361472,337279,ENTSI/2025/08/0047,2025-08-27,FECHADO,ABERTO
336192,VND/2025/00437,2025-08-26,4133.47,35250818467441000163550010000120711003361925,337320,ENTSI/2025/08/0048,2025-08-27,FECHADO,ABERTO
337473,VND/2025/00440,2025-08-27,92969.41,35250818467441000163550010000120771003374737,338685,ENTSI/2025/08/0051,2025-08-28,FECHADO,ABERTO
337161,VND/2025/00439,2025-08-27,92969.41,35250818467441000163550010000120741003371612,337841,ENTSI/2025/08/0050,2025-08-27,FECHADO,ABERTO
337693,VND/2025/00441,2025-08-27,4594.92,35250818467441000163550010000120781003376931,339573,ENTSI/2025/08/0054,2025-08-29,FECHADO,ABERTO
338901,VND/2025/00445,2025-08-28,23590.66,35250818467441000163550010000120831003389014,339608,ENTSI/2025/08/0055,2025-08-29,FECHADO,ABERTO
338056,VND/2025/00443,2025-08-28,8901.07,35250818467441000163550010000120801003380562,339520,ENTSI/2025/08/0053,2025-08-29,FECHADO,ABERTO
338574,VND/2025/00444,2025-08-28,3870.38,35250818467441000163550010000120821003385747,339636,ENTSI/2025/08/0056,2025-08-29,FECHADO,ABERTO
337928,VND/2025/00442,2025-08-28,29883.02,35250818467441000163550010000120791003379288,339419,ENTSI/2025/08/0052,2025-08-29,FECHADO,ABERTO
339816,VND/2025/00448,2025-08-29,27522.42,35250818467441000163550010000120891003398165,342164,ENTSI/2025/09/0004,2025-09-02,FECHADO,ABERTO
339657,VND/2025/00447,2025-08-29,160006.2,35250818467441000163550010000120871003396575,340419,ENTSI/2025/09/0002,2025-09-01,FECHADO,ABERTO
339408,VND/2025/00446,2025-08-29,27522.42,35250818467441000163550010000120851003394080,340370,ENTSI/2025/09/0001,2025-09-01,FECHADO,ABERTO
340305,VND/2025/00449,2025-09-01,27522.42,35250918467441000163550010000120911003403055,341913,ENTSI/2025/09/0003,2025-09-02,FECHADO,ABERTO
341499,VND/2025/00451,2025-09-01,18184.47,35250918467441000163550010000120951003414994,344074,ENTSI/2025/09/0006,2025-09-03,FECHADO,ABERTO
340421,VND/2025/00450,2025-09-01,27522.42,35250918467441000163550010000120931003404218,343907,ENTSI/2025/09/0005,2025-09-03,FECHADO,ABERTO
341745,VND/2025/00452,2025-09-02,7249.02,35250918467441000163550010000120961003417451,344147,ENTSI/2025/09/0007,2025-09-03,FECHADO,ABERTO
343638,VND/2025/00454,2025-09-03,4064.77,35250918467441000163550010000121001003436388,350295,ENTSI/2025/09/0015,2025-09-09,FECHADO,ABERTO
343226,VND/2025/00453,2025-09-03,18122.52,35250918467441000163550010000120981003432269,344645,ENTSI/2025/09/0008,2025-09-04,FECHADO,ABERTO
344696,VND/2025/00455,2025-09-04,7965.62,35250918467441000163550010000121011003446968,349965,ENTSI/2025/09/0012,2025-09-09,FECHADO,ABERTO
346310,VND/2025/00456,2025-09-05,16973.74,35250918467441000163550010000121021003463100,349849,ENTSI/2025/09/0011,2025-09-09,FECHADO,ABERTO
347765,VND/2025/00461,2025-09-08,72770.74,35250918467441000163550010000121081003477651,349536,ENTSI/2025/09/0010,2025-09-09,FECHADO,ABERTO
347586,VND/2025/00459,2025-09-08,4980.37,35250918467441000163550010000121061003475867,350206,ENTSI/2025/09/0014,2025-09-09,FECHADO,ABERTO
347265,VND/2025/00458,2025-09-08,72770.74,35250918467441000163550010000121041003472650,347890,ENTSI/2025/09/0009,2025-09-08,FECHADO,ABERTO
348537,VND/2025/00464,2025-09-08,20763.26,35250918467441000163550010000121141003485376,351925,ENTSI/2025/09/0021,2025-09-10,FECHADO,ABERTO
348472,VND/2025/00463,2025-09-08,1890.21,35250918467441000163550010000121131003484720,352582,ENTSI/2025/09/0030,2025-09-11,FECHADO,ABERTO
348115,VND/2025/00462,2025-09-08,9534.86,35250918467441000163550010000121101003481150,350354,ENTSI/2025/09/0017,2025-09-09,FECHADO,ABERTO
346587,VND/2025/00457,2025-09-08,8741.8,35250918467441000163550010000121051003465872,350082,ENTSI/2025/09/0013,2025-09-09,FECHADO,ABERTO
347668,VND/2025/00460,2025-09-08,5251.17,35250918467441000163550010000121071003476682,350321,ENTSI/2025/09/0016,2025-09-09,FECHADO,ABERTO
350642,VND/2025/00470,2025-09-09,1798.48,35250918467441000163550010000121221003506421,352556,ENTSI/2025/09/0029,2025-09-11,FECHADO,ABERTO
350617,VND/2025/00469,2025-09-09,1021.79,35250918467441000163550010000121211003506173,352475,ENTSI/2025/09/0025,2025-09-11,FECHADO,ABERTO
350129,VND/2025/00468,2025-09-09,64734.04,35250918467441000163550010000121201003501298,351913,ENTSI/2025/09/0020,2025-09-10,FECHADO,ABERTO
349414,VND/2025/00467,2025-09-09,15593.73,35250918467441000163550010000121181003494145,351890,ENTSI/2025/09/0019,2025-09-10,FECHADO,ABERTO
349366,VND/2025/00466,2025-09-09,21623.64,35250918467441000163550010000121171003493664,351875,ENTSI/2025/09/0018,2025-09-10,FECHADO,ABERTO
349282,VND/2025/00465,2025-09-09,51979.1,35250918467441000163550010000121151003492825,351939,ENTSI/2025/09/0022,2025-09-10,FECHADO,ABERTO
350712,VND/2025/00472,2025-09-09,4915.71,35250918467441000163550010000121231003507123,352536,ENTSI/2025/09/0028,2025-09-11,FECHADO,ABERTO
350962,VND/2025/00473,2025-09-10,100697.41,35250918467441000163550010000121241003509620,352301,ENTSI/2025/09/0023,2025-09-11,FECHADO,ABERTO
351667,VND/2025/00474,2025-09-10,100697.41,35250918467441000163550010000121281003516676,352388,ENTSI/2025/09/0024,2025-09-11,FECHADO,ABERTO
351776,VND/2025/00475,2025-09-10,15783.67,35250918467441000163550010000121291003517769,352500,ENTSI/2025/09/0026,2025-09-11,FECHADO,ABERTO
352960,VND/2025/00477,2025-09-11,7192.67,35250918467441000163550010000121321003529606,353897,ENTSI/2025/09/0031,2025-09-12,FECHADO,ABERTO
353078,VND/2025/00479,2025-09-11,46903.68,35250918467441000163550010000121361003530786,353914,ENTSI/2025/09/0032,2025-09-12,FECHADO,ABERTO
352116,VND/2025/00476,2025-09-11,21578.01,35250918467441000163550010000121311003521160,352511,ENTSI/2025/09/0027,2025-09-11,FECHADO,ABERTO
352971,VND/2025/00478,2025-09-11,17567.28,35250918467441000163550010000121331003529719,353928,ENTSI/2025/09/0033,2025-09-12,FECHADO,ABERTO
353903,VND/2025/00483,2025-09-12,25649.13,35250918467441000163550010000121421003539039,355632,ENTSI/2025/09/0038,2025-09-16,FECHADO,ABERTO
353649,VND/2025/00480,2025-09-12,17757.09,35250918467441000163550010000121381003536495,354447,ENTSI/2025/09/0034,2025-09-15,FECHADO,ABERTO
353687,VND/2025/00482,2025-09-12,9148.05,35250918467441000163550010000121411003536873,354520,ENTSI/2025/09/0036,2025-09-15,FECHADO,ABERTO
353658,VND/2025/00481,2025-09-12,9902.16,35250918467441000163550010000121401003536582,354491,ENTSI/2025/09/0035,2025-09-15,FECHADO,ABERTO
355131,VND/2025/00486,2025-09-15,3094.35,35250918467441000163550010000121481003551318,357703,ENTSI/2025/09/0045,2025-09-17,FECHADO,ABERTO
355263,VND/2025/00488,2025-09-15,5967.93,35250918467441000163550010000121501003552630,357409,ENTSI/2025/09/0039,2025-09-17,FECHADO,ABERTO
354629,VND/2025/00485,2025-09-15,29314.79,35250918467441000163550010000121471003546295,357739,ENTSI/2025/09/0047,2025-09-17,FECHADO,ABERTO
354282,VND/2025/00484,2025-09-15,27622.13,35250918467441000163550010000121441003542824,355600,ENTSI/2025/09/0037,2025-09-16,FECHADO,ABERTO
355179,VND/2025/00487,2025-09-15,7892.04,35250918467441000163550010000121491003551790,357674,ENTSI/2025/09/0044,2025-09-17,FECHADO,ABERTO
355451,VND/2025/00489,2025-09-16,676.47,35250918467441000163550010000121511003554517,357434,ENTSI/2025/09/0040,2025-09-17,FECHADO,ABERTO
355453,VND/2025/00490,2025-09-16,4835.76,35250918467441000163550010000121521003554530,357647,ENTSI/2025/09/0042,2025-09-17,FECHADO,ABERTO
355514,VND/2025/00491,2025-09-16,859.71,35250918467441000163550010000121531003555143,357491,ENTSI/2025/09/0041,2025-09-17,FECHADO,ABERTO
356025,VND/2025/00492,2025-09-16,14267.49,35250918467441000163550010000121551003560257,357673,ENTSI/2025/09/0043,2025-09-17,FECHADO,ABERTO
356980,VND/2025/00493,2025-09-17,13262.79,35250918467441000163550010000121561003569804,357704,ENTSI/2025/09/0046,2025-09-17,FECHADO,ABERTO
357038,VND/2025/00494,2025-09-17,257.8,35250918467441000163550010000121591003570383,360291,ENTSI/2025/09/0049,2025-09-22,FECHADO,ABERTO
357514,VND/2025/00495,2025-09-17,13641.95,35250918467441000163550010000121601003575149,360239,ENTSI/2025/09/0050,2025-09-22,FECHADO,ABERTO
358657,VND/2025/00497,2025-09-18,12883.21,35250918467441000163550010000121621003586579,360237,ENTSI/2025/09/0048,2025-09-22,FECHADO,ABERTO
358177,VND/2025/00496,2025-09-18,636.61,35250918467441000163550010000121611003581774,360413,ENTSI/2025/09/0054,2025-09-22,FECHADO,ABERTO
359480,VND/2025/00499,2025-09-19,780.67,35250918467441000163550010000121651003594808,360240,ENTSI/2025/09/0051,2025-09-22,FECHADO,ABERTO
359482,VND/2025/00500,2025-09-19,509.79,35250918467441000163550010000121671003594829,360241,ENTSI/2025/09/0052,2025-09-22,FECHADO,ABERTO
359460,VND/2025/00498,2025-09-19,1822.76,35250918467441000163550010000121641003594606,360394,ENTSI/2025/09/0053,2025-09-22,FECHADO,ABERTO
360536,VND/2025/00501,2025-09-22,16981.79,35250918467441000163550010000121681003605364,361768,ENTSI/2025/09/0058,2025-09-23,FECHADO,ABERTO
360995,VND/2025/00503,2025-09-23,46996.8,35250918467441000163550010000121701003609953,361717,ENTSI/2025/09/0056,2025-09-23,FECHADO,ABERTO
361667,VND/2025/00505,2025-09-23,58630.79,35250918467441000163550010000121751003616670,363848,ENTSI/2025/09/0060,2025-09-25,FECHADO,ABERTO
360964,VND/2025/00502,2025-09-23,31301.33,35250918467441000163550010000121691003609642,361698,ENTSI/2025/09/0055,2025-09-23,FECHADO,ABERTO
361537,VND/2025/00504,2025-09-23,35177.74,35250918467441000163550010000121731003615378,361746,ENTSI/2025/09/0057,2025-09-23,FECHADO,ABERTO
361816,VND/2025/00506,2025-09-24,23498.39,35250918467441000163550010000121761003618166,363846,ENTSI/2025/09/0059,2025-09-25,FECHADO,ABERTO
362400,VND/2025/00510,2025-09-24,23288.98,35250918467441000163550010000121811003624000,363978,ENTSI/2025/09/0061,2025-09-25,FECHADO,ABERTO
362363,VND/2025/00509,2025-09-24,14639.4,35250918467441000163550010000121801003623634,364005,ENTSI/2025/09/0062,2025-09-25,FECHADO,ABERTO
361993,VND/2025/00508,2025-09-24,41046.48,35250918467441000163550010000121781003619930,364092,ENTSI/2025/09/0064,2025-09-25,FECHADO,ABERTO
361896,VND/2025/00507,2025-09-24,7302.73,35250918467441000163550010000121771003618961,364113,ENTSI/2025/09/0065,2025-09-25,FECHADO,ABERTO
363616,VND/2025/00512,2025-09-25,25590.04,35250918467441000163550010000121841003636166,364773,ENTSI/2025/09/0067,2025-09-26,FECHADO,ABERTO
363868,VND/2025/00513,2025-09-25,651.43,35250918467441000163550010000121851003638689,364060,ENTSI/2025/09/0063,2025-09-25,FECHADO,ABERTO
363966,VND/2025/00514,2025-09-25,8222.17,35250918467441000163550010000121861003639666,364733,ENTSI/2025/09/0066,2025-09-26,FECHADO,ABERTO
364563,VND/2025/00518,2025-09-26,71926.71,35250918467441000163550010000121931003645636,366479,ENTSI/2025/09/0071,2025-09-30,FECHADO,ABERTO
364532,VND/2025/00517,2025-09-26,28473.09,35250918467441000163550010000121921003645329,366467,ENTSI/2025/09/0070,2025-09-30,FECHADO,ABERTO
364305,VND/2025/00515,2025-09-26,11518.45,35250918467441000163550010000121881003643056,366424,ENTSI/2025/09/0068,2025-09-30,FECHADO,ABERTO
364401,VND/2025/00516,2025-09-26,23623.58,35250918467441000163550010000121901003644018,366448,ENTSI/2025/09/0069,2025-09-30,FECHADO,ABERTO
365598,VND/2025/00520,2025-09-29,101470.21,35250918467441000163550010000121981003655980,366522,ENTSI/2025/09/0073,2025-09-30,FECHADO,ABERTO
365717,VND/2025/00523,2025-09-29,15749.75,35250918467441000163550010000122021003657171,374557,ENTSI/2025/10/0016,2025-10-07,FECHADO,ABERTO
365663,VND/2025/00522,2025-09-29,2203.23,35250918467441000163550010000122031003656636,367172,ENTSI/2025/09/0074,2025-09-30,FECHADO,ABERTO
365506,VND/2025/00519,2025-09-29,23624.68,35250918467441000163550010000121961003655064,366508,ENTSI/2025/09/0072,2025-09-30,FECHADO,ABERTO
365640,VND/2025/00521,2025-09-29,29647.92,35250918467441000163550010000121991003656402,374531,ENTSI/2025/10/0015,2025-10-07,FECHADO,ABERTO
366082,VND/2025/00524,2025-09-30,5922.26,35250918467441000163550010000122041003660827,381535,ENTSI/2025/10/0046,2025-10-16,FECHADO,ABERTO
366662,VND/2025/00530,2025-09-30,27562.1,35250918467441000163550010000122121003666622,371349,ENTSI/2025/10/0002,2025-10-03,FECHADO,ABERTO
366544,VND/2025/00529,2025-09-30,29647.31,35250918467441000163550010000122111003665440,373721,ENTSI/2025/10/0007,2025-10-07,FECHADO,ABERTO
366482,VND/2025/00528,2025-09-30,23689.06,35250918467441000163550010000122091003664829,369318,ENTSI/2025/10/0001,2025-10-01,FECHADO,ABERTO
366454,VND/2025/00527,2025-09-30,35079.7,35250918467441000163550010000122081003664546,373720,ENTSI/2025/10/0006,2025-10-07,FECHADO,ABERTO
366137,VND/2025/00526,2025-09-30,23624.67,35250918467441000163550010000122071003661370,367289,ENTSI/2025/09/0076,2025-09-30,FECHADO,ABERTO
366114,VND/2025/00525,2025-09-30,3291.87,35250918467441000163550010000122051003661146,367232,ENTSI/2025/09/0075,2025-09-30,FECHADO,ABERTO
368083,VND/2025/00532,2025-10-01,17091.73,35251018467441000163550010000122151003680830,374506,ENTSI/2025/10/0010,2025-10-07,FECHADO,ABERTO
367819,VND/2025/00531,2025-10-01,11012.54,35251018467441000163550010000122141003678196,374505,ENTSI/2025/10/0009,2025-10-07,FECHADO,ABERTO
370071,VND/2025/00533,2025-10-02,65718.24,35251018467441000163550010000122171003700711,373719,ENTSI/2025/10/0005,2025-10-07,FECHADO,ABERTO
370080,VND/2025/00534,2025-10-02,7107.86,35251018467441000163550010000122191003700805,373718,ENTSI/2025/10/0004,2025-10-07,FECHADO,ABERTO
371245,VND/2025/00535,2025-10-03,101470.21,35251018467441000163550010000122211003712453,374520,ENTSI/2025/10/0014,2025-10-07,FECHADO,ABERTO
372385,VND/2025/00538,2025-10-06,28693.89,35251018467441000163550010000122261003723850,374507,ENTSI/2025/10/0011,2025-10-07,FECHADO,ABERTO
372202,VND/2025/00536,2025-10-06,14012.61,35251018467441000163550010000122231003722020,374509,ENTSI/2025/10/0013,2025-10-07,FECHADO,ABERTO
373071,VND/2025/00546,2025-10-06,630.42,35251018467441000163550010000122361003730713,377849,ENTSI/2025/10/0031,2025-10-10,FECHADO,ABERTO
372771,VND/2025/00544,2025-10-06,2884.85,35251018467441000163550010000122341003727718,377878,ENTSI/2025/10/0032,2025-10-10,FECHADO,ABERTO
372245,VND/2025/00537,2025-10-06,83012.5,35251018467441000163550010000122251003722458,374504,ENTSI/2025/10/0008,2025-10-07,FECHADO,ABERTO
372553,VND/2025/00542,2025-10-06,8815.02,35251018467441000163550010000122311003725535,381559,ENTSI/2025/10/0048,2025-10-16,FECHADO,ABERTO
372984,VND/2025/00545,2025-10-06,3487.34,35251018467441000163550010000122351003729840,377906,ENTSI/2025/10/0033,2025-10-10,FECHADO,ABERTO
372590,VND/2025/00543,2025-10-06,101470.21,35251018467441000163550010000122321003725907,373486,ENTSI/2025/10/0003,2025-10-07,FECHADO,ABERTO
372523,VND/2025/00541,2025-10-06,3352.91,35251018467441000163550010000122301003725236,381524,ENTSI/2025/10/0047,2025-10-16,FECHADO,ABERTO
372433,VND/2025/00540,2025-10-06,14495.73,35251018467441000163550010000122281003724339,374508,ENTSI/2025/10/0012,2025-10-07,FECHADO,ABERTO
372418,VND/2025/00539,2025-10-06,48753.37,35251018467441000163550010000122271003724188,374568,ENTSI/2025/10/0017,2025-10-07,FECHADO,ABERTO
374292,VND/2025/00552,2025-10-07,31633.87,35251018467441000163550010000122441003742926,377466,ENTSI/2025/10/0021,2025-10-10,FECHADO,ABERTO
373268,VND/2025/00548,2025-10-07,284.42,35251018467441000163550010000122381003732680,377821,ENTSI/2025/10/0030,2025-10-10,FECHADO,ABERTO
373202,VND/2025/00547,2025-10-07,4688.87,35251018467441000163550010000122371003732020,377632,ENTSI/2025/10/0024,2025-10-10,FECHADO,ABERTO
373379,VND/2025/00549,2025-10-07,247.59,35251018467441000163550010000122391003733790,377781,ENTSI/2025/10/0028,2025-10-10,FECHADO,ABERTO
