payment_id,payment_name,payment_date,amount,ref,partner_id,partner_name,journal_id,journal_name,company_id,company_name,move_line_id,credit,create_date
19272,PAGIS/2025/01284,2025-08-22,21665.84,NF-e: 136645 Série: 1 - VND/2025/01766,87476,DML COMERCIO,985,AGIS,4,NACOM GOYA - CD,2803483,21665.84,2025-12-15 16:45:29
19270,PAGIS/2025/01282,2025-08-22,3697.38,NF-e: 136157 Série: 1 - VND/2025/01438,87593,GUAPORE DISTRIB,985,AGIS,4,NACOM GOYA - CD,2803479,3697.38,2025-12-15 16:45:25
19268,PAGIS/2025/01280,2025-08-21,1034.13,NF-e: 137593 Série: 1 - VND/2025/02403,206180,SUPERMERCADO MIX,985,AGIS,4,NACOM GOYA - CD,2803475,1034.13,2025-12-15 16:45:21
19266,PAGIS/2025/01278,2025-08-21,2314.21,NF-e: 137594 Série: 1 - VND/2025/02402,206177,MEGA SUPERMERCADOS,985,AGIS,4,NACOM GOYA - CD,2803469,2314.21,2025-12-15 16:45:17
19264,PAGIS/2025/01276,2025-08-21,1058.36,NF-e: 137625 Série: 1 - VND/2025/02417,86040,SOLUCAO,985,AGIS,4,NACOM GOYA - CD,2803465,1058.36,2025-12-15 16:45:14
19262,PAGIS/2025/01274,2025-08-21,1992.34,NF-e: 137626 Série: 1 - VND/2025/02418,86273,ATACADAO DUDA,985,AGIS,4,NACOM GOYA - CD,2803461,1992.34,2025-12-15 16:45:10
19260,PAGIS/2025/01272,2025-08-21,1519.6,NF-e: 137649 Série: 1 - VND/2025/02432,87575,DISKPAN,985,AGIS,4,NACOM GOYA - CD,2803457,1519.6,2025-12-15 16:45:07
19258,PAGIS/2025/01270,2025-08-21,24061.53,NF-e: 137281 Série: 1 - VND/2025/02182,204033,IQUEGAMI SUP,985,AGIS,4,NACOM GOYA - CD,2803453,24061.53,2025-12-15 16:45:05
19256,PAGIS/2025/01268,2025-08-21,2858.13,NF-e: 137347 Série: 1 - VND/2025/02226,88167,REDE TOP BURGUER,985,AGIS,4,NACOM GOYA - CD,2803449,2858.13,2025-12-15 16:45:01
19254,PAGIS/2025/01266,2025-08-21,5469.76,NF-e: 137013 Série: 1 - VND/2025/01991,88199,PR DISTRIBUIDORA,985,AGIS,4,NACOM GOYA - CD,2803445,5469.76,2025-12-15 16:44:57
19252,PAGIS/2025/01264,2025-08-21,3810.49,NF-e: 137015 Série: 1 - VND/2025/01989,88100,RONDONIA,985,AGIS,4,NACOM GOYA - CD,2803441,3810.49,2025-12-15 16:44:53
19250,PAGIS/2025/01262,2025-08-21,6888.59,NF-e: 136528 Série: 1 - VND/2025/01688,87973,CELESTE,985,AGIS,4,NACOM GOYA - CD,2803437,6888.59,2025-12-15 16:44:49
19248,PAGIS/2025/01260,2025-08-20,1375.86,NF-e: 137273 Série: 1 - VND/2025/02178,88100,RONDONIA,985,AGIS,4,NACOM GOYA - CD,2803433,1375.86,2025-12-15 16:44:46
19246,PAGIS/2025/01258,2025-08-20,1012.94,NF-e: 137596 Série: 1 - VND/2025/02400,98933,MAIS ALIMENTOS,985,AGIS,4,NACOM GOYA - CD,2803429,1012.94,2025-12-15 16:44:42
19244,PAGIS/2025/01256,2025-08-20,1717.16,NF-e: 137597 Série: 1 - VND/2025/02399,87964,EXTREMA DIST,985,AGIS,4,NACOM GOYA - CD,2803425,1717.16,2025-12-15 16:44:39
19242,PAGIS/2025/01254,2025-08-20,4133.5,NF-e: 137598 Série: 1 - VND/2025/02398,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2803421,4133.5,2025-12-15 16:44:36
19240,PAGIS/2025/01252,2025-08-20,1523.01,NF-e: 137599 Série: 1 - VND/2025/02397,86407,QUALY LIBERDADE,985,AGIS,4,NACOM GOYA - CD,2803417,1523.01,2025-12-15 16:44:33
19238,PAGIS/2025/01250,2025-08-20,7887.05,NF-e: 137272 Série: 1 - VND/2025/02179,98802,COMERCIAL FAVORITA,985,AGIS,4,NACOM GOYA - CD,2803413,7887.05,2025-12-15 16:44:29
19236,PAGIS/2025/01248,2025-08-20,3994.74,NF-e: 137280 Série: 1 - VND/2025/02181,98930,TERRANOVA COMERCIAL DE ALIMENTOS,985,AGIS,4,NACOM GOYA - CD,2803409,3994.74,2025-12-15 16:44:25
19234,PAGIS/2025/01246,2025-08-20,5182.2,NF-e: 136792 Série: 1 - VND/2025/01853,86614,QPIZZA,985,AGIS,4,NACOM GOYA - CD,2803405,5182.2,2025-12-15 16:44:23
19232,PAGIS/2025/01244,2025-08-20,5506.57,NF-e: 136485 Série: 1 - VND/2025/01649,206156,IDEAL ALIMENTOS,985,AGIS,4,NACOM GOYA - CD,2803401,5506.57,2025-12-15 16:44:19
18882,PAGIS/2025/00894,2025-08-20,2911.62,NF-e: 135430 Série: 1 - VND/2025/00902,87323,SUP RODRIGUES,985,AGIS,4,NACOM GOYA - CD,2802648,2911.62,2025-12-15 15:30:08
19230,PAGIS/2025/01242,2025-08-04,7332.6,NF-e: 136598 Série: 1 - VND/2025/01729,87088,FACIL DISTRIBUIDORA,985,AGIS,4,NACOM GOYA - CD,2803397,7332.6,2025-12-15 16:44:17
19228,PAGIS/2025/01240,2025-08-04,12037.96,NF-e: 135767 Série: 1 - VND/2025/01152,88186,HABIBS,985,AGIS,4,NACOM GOYA - CD,2803393,12037.96,2025-12-15 16:44:14
19226,PAGIS/2025/01238,2025-08-03,5506.57,NF-e: 136485 Série: 1 - VND/2025/01649,206156,IDEAL ALIMENTOS,985,AGIS,4,NACOM GOYA - CD,2803389,5506.57,2025-12-15 16:44:11
19224,PAGIS/2025/01236,2025-08-02,19473.7,NF-e: 131836 Série: 1 - VND/2025/01357,205985,TUDO E FESTA,985,AGIS,4,NACOM GOYA - CD,2803385,19473.7,2025-12-15 16:44:07
19222,PAGIS/2025/01234,2025-08-01,3188.51,NF-e: 136547 Série: 1 - VND/2025/01700,87151,SANTO ANTONIO ATAC,985,AGIS,4,NACOM GOYA - CD,2803381,3188.51,2025-12-15 16:44:05
19220,PAGIS/2025/01232,2025-08-01,979.6,NF-e: 136783 Série: 1 - VND/2025/01852,204534,CACAO CONFEITARIA,985,AGIS,4,NACOM GOYA - CD,2803377,979.6,2025-12-15 16:44:01
19218,PAGIS/2025/01230,2025-08-01,41647.2,NF-e: 91544 Série: 1 - VND/2025/01871,88012,BIDOLUX,985,AGIS,1,NACOM GOYA - FB,2803373,41647.2,2025-12-15 16:43:59
19216,PAGIS/2025/01228,2025-08-01,4290.41,NF-e: 136831 Série: 1 - VND/2025/01868,204073,LIDER IND E COM LTDA,985,AGIS,4,NACOM GOYA - CD,2803369,4290.41,2025-12-15 16:43:55
19214,PAGIS/2025/01226,2025-08-01,1656.06,NF-e: 136495 Série: 1 - VND/2025/01660,202712,PLURAL DISTRIBUIDORA DE ALIMENTOS,985,AGIS,4,NACOM GOYA - CD,2803365,1656.06,2025-12-15 16:43:53
19212,PAGIS/2025/01224,2025-08-01,15840.0,NF-e: 136540 Série: 1 - VND/2025/01694,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2803361,15840.0,2025-12-15 16:43:48
19210,PAGIS/2025/01222,2025-08-01,1818.96,NF-e: 135994 Série: 1 - VND/2025/01323,88027,RIOS ATACAREJO,985,AGIS,4,NACOM GOYA - CD,2803357,1818.96,2025-12-15 16:43:45
19208,PAGIS/2025/01220,2025-08-01,5278.5,NF-e: 136006 Série: 1 - VND/2025/01327,87617,CDI BARRA,985,AGIS,4,NACOM GOYA - CD,2803353,5278.5,2025-12-15 16:43:42
19206,PAGIS/2025/01218,2025-08-01,12523.79,NF-e: 135253 Série: 1 - VND/2025/00790,98871,PRASO,985,AGIS,4,NACOM GOYA - CD,2803349,12523.79,2025-12-15 16:43:37
19204,PAGIS/2025/01216,2025-08-01,184960.8,NF-e: 135110 Série: 1 - VND/2025/00696,88111,REDE MATEUS,985,AGIS,4,NACOM GOYA - CD,2803345,184960.8,2025-12-15 16:43:35
19202,PAGIS/2025/01214,2025-07-31,3815.44,NF-e: 137063 Série: 1 - VND/2025/02014,87810,NUTRICIONALE,985,AGIS,4,NACOM GOYA - CD,2803341,3815.44,2025-12-15 16:43:31
19200,PAGIS/2025/01212,2025-07-31,11128.35,NF-e: 136678 Série: 1 - VND/2025/01795,202374,BARRACAO SUP LTDA,985,AGIS,4,NACOM GOYA - CD,2803337,11128.35,2025-12-15 16:43:28
19198,PAGIS/2025/01210,2025-07-31,1726.78,NF-e: 136708 Série: 1 - VND/2025/01811,204040,LR PIZZARIA,985,AGIS,4,NACOM GOYA - CD,2803333,1726.78,2025-12-15 16:43:25
19196,PAGIS/2025/01208,2025-07-31,2187.91,NF-e: 136816 Série: 1 - VND/2025/01866,205343,SCA LITORAL DIST,985,AGIS,4,NACOM GOYA - CD,2803329,2187.91,2025-12-15 16:43:21
19192,PAGIS/2025/01204,2025-07-31,4492.8,NF-e: 136541 Série: 1 - VND/2025/01695,204643,CAMARADA ADM DE REST,985,AGIS,4,NACOM GOYA - CD,2803321,4492.8,2025-12-15 16:43:15
19190,PAGIS/2025/01202,2025-07-31,8023.32,NF-e: 136073 Série: 1 - VND/2025/01377,87617,CDI BARRA,985,AGIS,4,NACOM GOYA - CD,2803317,8023.32,2025-12-15 16:43:12
19188,PAGIS/2025/01200,2025-07-30,4175.39,NF-e: 136503 Série: 1 - VND/2025/01670,206609,TEMPERAO REIS,985,AGIS,4,NACOM GOYA - CD,2803313,4175.39,2025-12-15 16:43:09
19186,PAGIS/2025/01198,2025-07-30,3112.35,NF-e: 136640 Série: 1 - VND/2025/01759,206035,FEMMIGJE W KOOPMAN DE GROOT,985,AGIS,4,NACOM GOYA - CD,2803309,3112.35,2025-12-15 16:43:06
19184,PAGIS/2025/01196,2025-07-30,14555.0,NF-e: 136787 Série: 1 - VND/2025/01848,88240,CHIABAI,985,AGIS,4,NACOM GOYA - CD,2803305,14555.0,2025-12-15 16:43:03
19182,PAGIS/2025/01194,2025-07-30,3012.0,NF-e: 136796 Série: 1 - VND/2025/01857,87755,NOVA EURO,985,AGIS,4,NACOM GOYA - CD,2803301,3012.0,2025-12-15 16:43:00
19180,PAGIS/2025/01192,2025-07-30,28629.02,NF-e: 136203 Série: 1 - VND/2025/01470,88315,PRASO DIST,985,AGIS,4,NACOM GOYA - CD,2803297,28629.02,2025-12-15 16:42:56
19178,PAGIS/2025/01190,2025-07-30,6555.27,NF-e: 136212 Série: 1 - VND/2025/01474,98818,MORAES COML,985,AGIS,4,NACOM GOYA - CD,2803293,6555.27,2025-12-15 16:42:52
19176,PAGIS/2025/01188,2025-07-30,2251.71,NF-e: 136459 Série: 1 - VND/2025/01630,86702,HJ COMERCIO,985,AGIS,4,NACOM GOYA - CD,2803289,2251.71,2025-12-15 16:42:48
19174,PAGIS/2025/01186,2025-07-30,10158.19,NF-e: 136463 Série: 1 - VND/2025/01632,88273,RIO DE CONTAS ATAC,985,AGIS,4,NACOM GOYA - CD,2803285,10158.19,2025-12-15 16:42:45
19172,PAGIS/2025/01184,2025-07-30,2925.18,NF-e: 135437 Série: 1 - VND/2025/00908,87245,EMBALAPACK,985,AGIS,4,NACOM GOYA - CD,2803281,2925.18,2025-12-15 16:42:42
19170,PAGIS/2025/01182,2025-07-29,1561.92,NF-e: 136666 Série: 1 - VND/2025/01787,87366,LUCENA,985,AGIS,4,NACOM GOYA - CD,2803277,1561.92,2025-12-15 16:42:39
19168,PAGIS/2025/01180,2025-07-29,15840.0,NF-e: 136680 Série: 1 - VND/2025/01798,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2803273,15840.0,2025-12-15 16:42:36
19166,PAGIS/2025/01178,2025-07-29,1137.8,NF-e: 136683 Série: 1 - VND/2025/01801,86040,SOLUCAO,985,AGIS,4,NACOM GOYA - CD,2803269,1137.8,2025-12-15 16:42:33
19164,PAGIS/2025/01176,2025-07-29,1556.67,NF-e: 136704 Série: 1 - VND/2025/01815,86640,BIG DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS,985,AGIS,4,NACOM GOYA - CD,2803265,1556.67,2025-12-15 16:42:29
19162,PAGIS/2025/01174,2025-07-29,5394.32,NF-e: 136721 Série: 1 - VND/2025/01817,87045,GIOVANNA CONGELADOS,985,AGIS,4,NACOM GOYA - CD,2803261,5394.32,2025-12-15 16:42:25
19160,PAGIS/2025/01172,2025-07-29,1761.94,NF-e: 136113 Série: 1 - VND/2025/01404,86997,EMBALANDO,985,AGIS,4,NACOM GOYA - CD,2803257,1761.94,2025-12-15 16:42:21
19158,PAGIS/2025/01170,2025-07-29,3259.44,NF-e: 136137 Série: 1 - VND/2025/01422,87088,FACIL DISTRIBUIDORA,985,AGIS,4,NACOM GOYA - CD,2803253,3259.44,2025-12-15 16:42:17
19156,PAGIS/2025/01168,2025-07-29,1177.06,NF-e: 136194 Série: 1 - VND/2025/01465,88336,FESTPAN,985,AGIS,4,NACOM GOYA - CD,2803249,1177.06,2025-12-15 16:42:14
19154,PAGIS/2025/01166,2025-07-29,5727.55,NF-e: 136346 Série: 1 - VND/2025/01550,87575,DISKPAN,985,AGIS,4,NACOM GOYA - CD,2803245,5727.55,2025-12-15 16:42:10
19152,PAGIS/2025/01164,2025-07-29,3954.47,NF-e: 136347 Série: 1 - VND/2025/01549,87575,DISKPAN,985,AGIS,4,NACOM GOYA - CD,2803241,3954.47,2025-12-15 16:42:07
19150,PAGIS/2025/01162,2025-07-29,1965.63,NF-e: 136352 Série: 1 - VND/2025/01552,98863,SUP AGUIAR,985,AGIS,4,NACOM GOYA - CD,2803237,1965.63,2025-12-15 16:42:03
19148,PAGIS/2025/01160,2025-07-29,10712.19,NF-e: 136438 Série: 1 - VND/2025/01604,207014,SOMA DISTRIBUICAO,985,AGIS,4,NACOM GOYA - CD,2803233,10712.19,2025-12-15 16:41:59
19146,PAGIS/2025/01158,2025-07-29,107447.2,NF-e: 136445 Série: 1 - VND/2025/01628,205015,RFG COMERCIO - SUBWAY,985,AGIS,4,NACOM GOYA - CD,2803229,107447.2,2025-12-15 16:41:55
19144,PAGIS/2025/01156,2025-07-29,8917.99,NF-e: 135887 Série: 1 - VND/2025/01245,87763,COMERCIAL PROLAC,985,AGIS,4,NACOM GOYA - CD,2803225,8917.99,2025-12-15 16:41:51
19142,PAGIS/2025/01154,2025-07-29,1863.14,NF-e: 135617 Série: 1 - VND/2025/01031,87476,DML COMERCIO,985,AGIS,4,NACOM GOYA - CD,2803221,1863.14,2025-12-15 16:41:47
19140,PAGIS/2025/01152,2025-07-29,1054.52,NF-e: 135849 Série: 1 - VND/2025/01220,87756,GALETOS DIST,985,AGIS,4,NACOM GOYA - CD,2803217,1054.52,2025-12-15 16:41:43
19138,PAGIS/2025/01150,2025-07-29,5469.65,NF-e: 136037 Série: 1 - VND/2025/01345,87852,DIST PARATY,985,AGIS,4,NACOM GOYA - CD,2803213,5469.65,2025-12-15 16:41:40
19136,PAGIS/2025/01148,2025-07-29,3016.98,NF-e: 135552 Série: 1 - VND/2025/00979,202429,REDE AVILA SUP,985,AGIS,4,NACOM GOYA - CD,2803209,3016.98,2025-12-15 16:41:36
19134,PAGIS/2025/01146,2025-07-28,2314.86,NF-e: 136938 Série: 1 - VND/2025/01940,87616,COCO BAMBU,985,AGIS,4,NACOM GOYA - CD,2803205,2314.86,2025-12-15 16:41:33
19132,PAGIS/2025/01144,2025-07-28,3380.1,NF-e: 136621 Série: 1 - VND/2025/01744,88166,CDG PRODUTOS,985,AGIS,4,NACOM GOYA - CD,2803201,3380.1,2025-12-15 16:41:30
19130,PAGIS/2025/01142,2025-07-28,15840.0,NF-e: 136622 Série: 1 - VND/2025/01743,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2803197,15840.0,2025-12-15 16:41:27
19128,PAGIS/2025/01140,2025-07-28,1033.09,NF-e: 136634 Série: 1 - VND/2025/01755,203978,BIGAMORIM ATACAREJO,985,AGIS,4,NACOM GOYA - CD,2803193,1033.09,2025-12-15 16:41:23
19126,PAGIS/2025/01138,2025-07-28,51328.05,NF-e: 136041 Série: 1 - VND/2025/01352,87848,FORTALI,985,AGIS,4,NACOM GOYA - CD,2803189,51328.05,2025-12-15 16:41:19
19124,PAGIS/2025/01136,2025-07-28,4623.0,NF-e: 136419 Série: 1 - VND/2025/01598,206829,BATATAS DIPZ - Matriz,985,AGIS,4,NACOM GOYA - CD,2803185,4623.0,2025-12-15 16:41:16
19122,PAGIS/2025/01134,2025-07-28,10469.7,NF-e: 136592 Série: 1 - VND/2025/01724,87407,F P FACANHA,985,AGIS,4,NACOM GOYA - CD,2803181,10469.7,2025-12-15 16:41:13
19120,PAGIS/2025/01132,2025-07-28,3091.88,NF-e: 135686 Série: 1 - VND/2025/01088,206959,CAMPO REAL ATACADO,985,AGIS,4,NACOM GOYA - CD,2803177,3091.88,2025-12-15 16:41:08
19118,PAGIS/2025/01130,2025-07-28,1067.9,NF-e: 135950 Série: 1 - VND/2025/01289,98789,CESTAO DA ECONOMIA,985,AGIS,4,NACOM GOYA - CD,2803173,1067.9,2025-12-15 16:41:06
19116,PAGIS/2025/01128,2025-07-28,2147.78,NF-e: 135980 Série: 1 - VND/2025/01311,88319,IMPERIO EMB,985,AGIS,4,NACOM GOYA - CD,2803169,2147.78,2025-12-15 16:41:01
19114,PAGIS/2025/01126,2025-07-28,6339.18,NF-e: 136097 Série: 1 - VND/2025/01393,87779,SABORETTI,985,AGIS,4,NACOM GOYA - CD,2803165,6339.18,2025-12-15 16:40:59
19112,PAGIS/2025/01124,2025-07-27,34200.0,NF-e: 134516 Série: 1 - VND/2025/00286,98643,SUPER REDE,985,AGIS,4,NACOM GOYA - CD,2803161,34200.0,2025-12-15 16:40:55
19110,PAGIS/2025/01122,2025-07-26,47887.82,NF-e: 135165 Série: 1 - VND/2025/00732,88004,LAREDO FOOD,985,AGIS,4,NACOM GOYA - CD,2803157,47887.82,2025-12-15 16:40:52
19108,PAGIS/2025/01120,2025-07-25,3204.27,NF-e: 136192 Série: 1 - VND/2025/01463,87805,SLR MULTPAN,985,AGIS,4,NACOM GOYA - CD,2803153,3204.27,2025-12-15 16:40:49
19106,PAGIS/2025/01118,2025-07-25,3693.55,NF-e: 136205 Série: 1 - VND/2025/01471,206254,LCO FRIO,985,AGIS,4,NACOM GOYA - CD,2803149,3693.55,2025-12-15 16:40:46
19104,PAGIS/2025/01116,2025-07-25,15840.0,NF-e: 136540 Série: 1 - VND/2025/01694,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2803145,15840.0,2025-12-15 16:40:42
19102,PAGIS/2025/01114,2025-07-25,3165.35,NF-e: 136577 Série: 1 - VND/2025/01722,203229,SUP TOP,985,AGIS,4,NACOM GOYA - CD,2803141,3165.35,2025-12-15 16:40:38
19099,PAGIS/2025/01111,2025-07-25,3268.35,NF-e: 136582 Série: 1 - VND/2025/01723,87996,OLALLA,985,AGIS,4,NACOM GOYA - CD,2803135,3268.35,2025-12-15 16:40:33
19098,PAGIS/2025/01110,2025-07-25,4052.8,NF-e: 136063 Série: 1 - VND/2025/01368,206376,PRASO PLATAFORMA,985,AGIS,4,NACOM GOYA - CD,2803133,4052.8,2025-12-15 16:40:31
19096,PAGIS/2025/01108,2025-07-25,4098.08,NF-e: 135946 Série: 1 - VND/2025/01284,98772,CESTAO DA ECONOMIA,985,AGIS,4,NACOM GOYA - CD,2803129,4098.08,2025-12-15 16:40:27
19094,PAGIS/2025/01106,2025-07-25,1818.97,NF-e: 135994 Série: 1 - VND/2025/01323,88027,RIOS ATACAREJO,985,AGIS,4,NACOM GOYA - CD,2803125,1818.97,2025-12-15 16:40:23
19092,PAGIS/2025/01104,2025-07-25,16210.84,NF-e: 136052 Série: 1 - VND/2025/01363,88226,REDE DILETTARE,985,AGIS,4,NACOM GOYA - CD,2803121,16210.84,2025-12-15 16:40:20
19090,PAGIS/2025/01102,2025-07-25,5423.19,NF-e: 136053 Série: 1 - VND/2025/01362,88225,REDE DILETTARE,985,AGIS,4,NACOM GOYA - CD,2803117,5423.19,2025-12-15 16:40:17
19088,PAGIS/2025/01100,2025-07-25,4878.68,NF-e: 135352 Série: 1 - VND/2025/00841,88315,PRASO DIST,985,AGIS,4,NACOM GOYA - CD,2803113,4878.68,2025-12-15 16:40:13
19086,PAGIS/2025/01098,2025-07-25,12520.03,NF-e: 135253 Série: 1 - VND/2025/00790,98871,PRASO,985,AGIS,4,NACOM GOYA - CD,2803109,12520.03,2025-12-15 16:40:09
19084,PAGIS/2025/01096,2025-07-25,14453.87,NF-e: 134201 Série: 1 - VND/2025/00046,88266,SUP NOVA CIDADE,985,AGIS,4,NACOM GOYA - CD,2803105,14453.87,2025-12-15 16:40:06
19082,PAGIS/2025/01094,2025-07-24,3815.44,NF-e: 137063 Série: 1 - VND/2025/02014,87810,NUTRICIONALE,985,AGIS,4,NACOM GOYA - CD,2803101,3815.44,2025-12-15 16:40:02
19080,PAGIS/2025/01092,2025-07-24,13961.4,NF-e: 136433 Série: 1 - VND/2025/01614,205772,BATATAS DIPZ - FILIAL,985,AGIS,4,NACOM GOYA - CD,2803097,13961.4,2025-12-15 16:39:59
19078,PAGIS/2025/01090,2025-07-24,3750.55,NF-e: 136546 Série: 1 - VND/2025/01698,206216,COMERCIAL DE ALIMENTOS NUTRIVIP DO BRASIL LTDA,985,AGIS,4,NACOM GOYA - CD,2803093,3750.55,2025-12-15 16:39:56
19076,PAGIS/2025/01088,2025-07-24,959.79,NF-e: 135973 Série: 1 - VND/2025/01306,206989,SUPER MIX SUPERMERCADO,985,AGIS,4,NACOM GOYA - CD,2803089,959.79,2025-12-15 16:39:51
19074,PAGIS/2025/01086,2025-07-24,1034.74,NF-e: 135978 Série: 1 - VND/2025/01309,203875,SUPER GONCALVES,985,AGIS,4,NACOM GOYA - CD,2803085,1034.74,2025-12-15 16:39:48
19072,PAGIS/2025/01084,2025-07-24,12015.03,NF-e: 135985 Série: 1 - VND/2025/01314,87572,SORPAN ALIMENTOS,985,AGIS,4,NACOM GOYA - CD,2803081,12015.03,2025-12-15 16:39:45
19070,PAGIS/2025/01082,2025-07-24,2226.11,NF-e: 135487 Série: 1 - VND/2025/00941,202737,FERREIRA LIMA COMERCIO DE ALIMENTOS LTDA,985,AGIS,4,NACOM GOYA - CD,2803077,2226.11,2025-12-15 16:39:41
19066,PAGIS/2025/01078,2025-07-23,1895.16,NF-e: 136209 Série: 1 - VND/2025/01473,88011,JF FOOD SERVICE,985,AGIS,4,NACOM GOYA - CD,2803069,1895.16,2025-12-15 16:39:35
19064,PAGIS/2025/01076,2025-07-23,6555.27,NF-e: 136212 Série: 1 - VND/2025/01474,98818,MORAES COML,985,AGIS,4,NACOM GOYA - CD,2803065,6555.27,2025-12-15 16:39:32
19062,PAGIS/2025/01074,2025-07-23,2251.71,NF-e: 136459 Série: 1 - VND/2025/01630,86702,HJ COMERCIO,985,AGIS,4,NACOM GOYA - CD,2803061,2251.71,2025-12-15 16:39:29
19060,PAGIS/2025/01072,2025-07-23,8130.34,NF-e: 135935 Série: 1 - VND/2025/01280,87817,FRIALY,985,AGIS,4,NACOM GOYA - CD,2803057,8130.34,2025-12-15 16:39:26
19058,PAGIS/2025/01070,2025-07-23,941.26,NF-e: 135936 Série: 1 - VND/2025/01276,87817,FRIALY,985,AGIS,4,NACOM GOYA - CD,2803053,941.26,2025-12-15 16:39:23
19056,PAGIS/2025/01068,2025-07-23,19467.85,NF-e: 131836 Série: 1 - VND/2025/01357,205985,TUDO E FESTA,985,AGIS,4,NACOM GOYA - CD,2803049,19467.85,2025-12-15 16:39:19
19054,PAGIS/2025/01066,2025-07-22,15840.0,NF-e: 136680 Série: 1 - VND/2025/01798,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2803045,15840.0,2025-12-15 16:39:17
19052,PAGIS/2025/01064,2025-07-22,1761.4,NF-e: 136113 Série: 1 - VND/2025/01404,86997,EMBALANDO,985,AGIS,4,NACOM GOYA - CD,2803041,1761.4,2025-12-15 16:39:12
19050,PAGIS/2025/01062,2025-07-22,4560.74,NF-e: 136136 Série: 1 - VND/2025/01421,88325,MEZZANI,985,AGIS,4,NACOM GOYA - CD,2803037,4560.74,2025-12-15 16:39:09
19048,PAGIS/2025/01060,2025-07-22,3258.46,NF-e: 136137 Série: 1 - VND/2025/01422,87088,FACIL DISTRIBUIDORA,985,AGIS,4,NACOM GOYA - CD,2803033,3258.46,2025-12-15 16:39:07
19046,PAGIS/2025/01058,2025-07-22,110717.28,NF-e: 136140 Série: 1 - VND/2025/01424,87012,STAMPA,985,AGIS,4,NACOM GOYA - CD,2803029,110717.28,2025-12-15 16:39:04
19044,PAGIS/2025/01056,2025-07-22,3100.88,NF-e: 136181 Série: 1 - VND/2025/01454,86733,REDE TOP BURGUER,985,AGIS,4,NACOM GOYA - CD,2803025,3100.88,2025-12-15 16:39:00
19042,PAGIS/2025/01054,2025-07-22,3100.88,NF-e: 136182 Série: 1 - VND/2025/01453,88317,ATACADAO TOP BURGUER,985,AGIS,4,NACOM GOYA - CD,2803021,3100.88,2025-12-15 16:38:57
19040,PAGIS/2025/01052,2025-07-22,7200.5,NF-e: 136190 Série: 1 - VND/2025/01462,87333,LATICINIOS LAUREANO,985,AGIS,4,NACOM GOYA - CD,2803017,7200.5,2025-12-15 16:38:54
19038,PAGIS/2025/01050,2025-07-22,5007.75,NF-e: 136193 Série: 1 - VND/2025/01464,88235,FLAVIENSE,985,AGIS,4,NACOM GOYA - CD,2803013,5007.75,2025-12-15 16:38:49
19036,PAGIS/2025/01048,2025-07-22,1916.6,NF-e: 136316 Série: 1 - VND/2025/01506,205596,GABEE FOODS,985,AGIS,4,NACOM GOYA - CD,2803009,1916.6,2025-12-15 16:38:45
19034,PAGIS/2025/01046,2025-07-22,5727.55,NF-e: 136346 Série: 1 - VND/2025/01550,87575,DISKPAN,985,AGIS,4,NACOM GOYA - CD,2803005,5727.55,2025-12-15 16:38:42
19032,PAGIS/2025/01044,2025-07-22,3954.48,NF-e: 136347 Série: 1 - VND/2025/01549,87575,DISKPAN,985,AGIS,4,NACOM GOYA - CD,2803001,3954.48,2025-12-15 16:38:38
19030,PAGIS/2025/01042,2025-07-22,1965.63,NF-e: 136352 Série: 1 - VND/2025/01552,98863,SUP AGUIAR,985,AGIS,4,NACOM GOYA - CD,2802997,1965.63,2025-12-15 16:38:34
19028,PAGIS/2025/01040,2025-07-22,4106.14,NF-e: 136437 Série: 1 - VND/2025/01600,87376,PRIME FOOD SOLUTIONS,985,AGIS,4,NACOM GOYA - CD,2802993,4106.14,2025-12-15 16:38:32
19026,PAGIS/2025/01038,2025-07-22,10712.19,NF-e: 136438 Série: 1 - VND/2025/01604,207014,SOMA DISTRIBUICAO,985,AGIS,4,NACOM GOYA - CD,2802989,10712.19,2025-12-15 16:38:27
19024,PAGIS/2025/01036,2025-07-22,3276.85,NF-e: 135856 Série: 1 - VND/2025/01230,87562,EMBALE,985,AGIS,4,NACOM GOYA - CD,2802985,3276.85,2025-12-15 16:38:24
19022,PAGIS/2025/01034,2025-07-22,8915.31,NF-e: 135887 Série: 1 - VND/2025/01245,87763,COMERCIAL PROLAC,985,AGIS,4,NACOM GOYA - CD,2802981,8915.31,2025-12-15 16:38:20
19020,PAGIS/2025/01032,2025-07-22,2771.4,NF-e: 135906 Série: 1 - VND/2025/01260,86716,FAGOTTI,985,AGIS,4,NACOM GOYA - CD,2802977,2771.4,2025-12-15 16:38:16
19018,PAGIS/2025/01030,2025-07-22,2383.47,NF-e: 135549 Série: 1 - VND/2025/00982,202712,PLURAL DISTRIBUIDORA DE ALIMENTOS,985,AGIS,4,NACOM GOYA - CD,2802973,2383.47,2025-12-15 16:38:13
