569	262	LOTE_335CD0CF	35520427000103	ARCO DE FRIBURGO DISTRIBUIDORA LTDA	NP02124	\N	\N	3545	0	1331.2	19243.34	RJ	Rio de Janeiro	\N	FRETE PESO	CAPITAL	0.38	0	60	0	\N	0.25	0	0	0	0	0	0	f	0.12	\N	ativo	2.0093877551020407
570	262	LOTE_2024FE14	33780282000146	MB - SIGMA DISTRIBUIDORA E COMERCIO LTDA	NP02119	\N	\N	3541	0	403.525	4520.56	RJ	Rio de Janeiro	\N	FRETE PESO	CAPITAL	0.38	0	60	0	\N	0.25	0	0	0	0	0	0	f	0.12	\N	ativo	0.5799319727891157
966	415	LOTE_A23B702A	11.026.831/0001-59	C. D. P.	VCD2520186	\N	\N	136879	0	527.6	3067.8399999999997	SP	Guarulhos	\N	MASTER	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.12	\N	ativo	0.7827040816326531
289	164	LOTE_3EDEE5C2	93.209.765/0655-96	ATACADAO 655	VCD2519472	2506060049717	25/06/2025	136289	0	781.82	11275.36	SP	Barueri	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.9756718975468974
312	172	LOTE_D25E3A65	06.057.223/0248-60	REDE ASSAI LJ 126	VCD2519718	1948155	24/06/2025	136292	0	99	1654.64	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.14285714285714285
313	172	LOTE_8DBA2627	26.742.152/0001-53	GABEE FOODS	VCD2519890	\N	\N	136316	0	168.52	1916.6	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.1607142857142857
863	377	LOTE_2887C618	06.057.223/0373-34	REDE ASSAI LJ 123	VCD2519716	1948161	11/07/2025	136903	0	308.40000000000003	5252.72	SP	Santo André	\N	VAN/HR	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.12	NF_NAO_PREENCHIDA	cancelado	0.46408163265306124
385	193	LOTE_864B6B66	06.057.223/0525-62	REDE ASSAI LJ 295	VCD2519800	1948207	25/06/2025	\N	0	236.34	2504.93	SP	Itatiba	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.21428571428571427
936	405	LOTE_3E9EBCA4	02.914.460/0274-31	REDE SEARA/ JBS	VCD2519885	\N	\N	136782	0	800	23336.4	SP	Jundiaí	\N	VAN/HR	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.12	\N	ativo	1.1111111111111112
437	206	LOTE_CAAF8E8C	06.057.223/0347-42	REDE ASSAI LJ 156	VCD2519623	1948120	26/06/2025	\N	0	39.6	851.96	SP	Diadema	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.05714285714285714
405	154	LOTE_82C9AF75	14.442.891/0001-40	COML CENTRO SUL	VCD2519896	\N	\N	136341	0	730.56	10476.98	BA	Salvador	\N	FRETE PESO	INTERIOR	1.35	0	120.75	0	\N	0.35	3.5	0	0	0	0	0	f	0.07	\N	ativo	0.9270923520923521
417	198	LOTE_92A2E103	06.057.223/0261-38	REDE ASSAI LJ 22	VCD2519781	1948157	24/06/2025	136283	0	21.9	323.37	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.01948051948051948
302	169	LOTE_41D22157	06.057.223/0509-42	REDE ASSAI LJ 279	VCD2519792	1948195	24/06/2025	136328	0	81.9	1522.7	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.13392857142857142
303	169	LOTE_C2B4BC22	06.057.223/0509-42	REDE ASSAI LJ 279	VCD2519659	1948195	24/06/2025	136327	0	359.4	4425.56	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.5257142857142857
406	154	LOTE_1DED0E1B	03.927.907/0001-99	CENTRO SUL	VCD2519893	\N	\N	136342	0	1683.95	20931.60999999999	BA	Salvador	\N	FRETE PESO	INTERIOR	1.35	0	120.75	0	\N	0.35	3.5	0	0	0	0	0	f	0.07	\N	ativo	1.8243506493506485
333	177	LOTE_33372F78	06.057.223/0256-70	REDE ASSAI LJ 17	VCD2519665	1948118	24/06/2025	136324	0	173.4	2296.44	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.27142857142857146
410	196	LOTE_77D33487	06.057.223/0428-42	REDE ASSAI LJ 205	VCD2519650	1948152	25/06/2025	\N	0	139.20000000000002	2255.46	SP	Santo André	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.21142857142857144
329	177	LOTE_B2A21FD4	06.057.223/0499-36	REDE ASSAI LJ 269	VCD2519630	1948128	24/06/2025	136321	0	79.8	1179.42	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.12571428571428572
418	199	LOTE_EDA4EC7F	06.057.223/0423-38	REDE ASSAI LJ 203	VCD2519649	1948156	26/06/2025	136391	0	153.6	2765.72	SP	São Bernardo do Campo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.24285714285714285
424	201	LOTE_BB9309B0	06.057.223/0525-62	REDE ASSAI LJ 295	VCD2519666	1948207	25/06/2025	136408	0	279	4306.32	SP	Itatiba	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.4342857142857143
330	177	LOTE_85A0A505	06.057.223/0499-36	REDE ASSAI LJ 269	VCD2519768	1948128	24/06/2025	136323	0	51.1	754.5400000000001	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.045454545454545456
1736	662	LOTE_A2FF0765	06.057.223/0509-42	REDE ASSAI LJ 279	VCD2520263	2041079	28/07/2025	137479	0	282.5	5158.2	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.4828571428571428
425	201	LOTE_864B6B66	06.057.223/0525-62	REDE ASSAI LJ 295	VCD2519800	1948207	25/06/2025	136400	0	236.4	2504.93	SP	Itatiba	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.21428571428571427
351	183	LOTE_C52EF924	16.881.767/0005-30	REDE MERCADAO LJ 04	VCD2519728	\N	\N	\N	0	351.32	4226.219999999999	SP	Peruíbe	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	cancelado	0.4144897959183674
414	198	LOTE_CB31383E	06.057.223/0261-38	REDE ASSAI LJ 22	VCD2519670	1948157	24/06/2025	136286	0	120.6	1623.06	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.2057142857142857
352	183	LOTE_07BBBD99	16.881.767/0011-89	REDE MERCADAO LJ 10	VCD2519735	\N	\N	\N	0	260.54	3145.68	SP	Mongaguá	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	cancelado	0.33642857142857147
479	226	LOTE_536D7B5E	06.057.223/0538-87	REDE ASSAI LJ 304	VCD2519920	\N	\N	136483	0	2373.35	36387.87	PI	Teresina	\N	FRETE PESO	CAPITAL	0.92	0	73.6	0	\N	0.65	0	0	0	0	0	0	f	0.07	\N	ativo	3.7817696025778735
415	198	LOTE_9D11E7CE	06.057.223/0500-04	REDE ASSAI LJ 270	VCD2519772	1948158	24/06/2025	136284	0	120	1801.89	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.17857142857142858
416	198	LOTE_2841CA46	06.057.223/0500-04	REDE ASSAI LJ 270	VCD2519631	1948158	24/06/2025	136285	0	128	1575.96	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.18367346938775508
346	181	LOTE_0A79E710	93.209.765/0590-06	ATACADAO 939	VCD2519427	2506060050766	25/06/2025	136318	0	1442.22	21091.7	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	1.9828147546897543
345	181	LOTE_01EA4E50	00.063.960/0035-40	ATACADAO 718	VCD2519375	2506060049997	25/06/2025	136320	0	2048.62	26639.71	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	2.6559027777777775
590	268	LOTE_D38BB2B8	24.353.832/0001-50	KISABOR	VCD2518594	\N	27/06/2025	136538	0	478	26455.4	SP	Jundiaí	\N	FIORINO	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.12	\N	ativo	0.6944444444444444
436	205	LOTE_0A090524	93.209.765/0309-62	ATACADAO 812	VCD2519484	2506060050600	26/06/2025	136467	0	549.72	5830.4	SP	Diadema	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.7424107142857143
404	154	LOTE_4BD72CF6	03.927.907/0001-99	CENTRO SUL	VCD2519895	\N	\N	136340	0	57.6	695.28	BA	Salvador	\N	FRETE PESO	INTERIOR	1.35	0	120.75	0	\N	0.35	3.5	0	0	0	0	0	f	0.07	\N	ativo	0.06
428	203	LOTE_23586DC5	06.057.223/0362-81	REDE ASSAI LJ 161	VCD2519761	1948166	25/06/2025	\N	0	120	1801.8900000000003	SP	Mauá	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.17857142857142858
422	200	LOTE_9D6B1CAB	93.209.765/0639-76	ATACADAO 639	VCD2519445	2506060049547	26/06/2025	\N	0	1227.74	16954.83	SP	São Caetano do Sul	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	1.606574675324675
430	203	LOTE_D1EBF5FC	06.057.223/0362-81	REDE ASSAI LJ 161	VCD2519625	1948166	25/06/2025	\N	0	243.6	3375.51	SP	Mauá	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.34285714285714286
407	196	LOTE_23586DC5	06.057.223/0362-81	REDE ASSAI LJ 161	VCD2519761	1948166	25/06/2025	\N	0	120	1801.8900000000003	SP	Mauá	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.17857142857142858
408	196	LOTE_C8954D07	06.057.223/0428-42	REDE ASSAI LJ 205	VCD2519791	1948152	25/06/2025	\N	0	115.7	2345.45	SP	Santo André	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.17857142857142858
409	196	LOTE_D1EBF5FC	06.057.223/0362-81	REDE ASSAI LJ 161	VCD2519625	1948166	25/06/2025	\N	0	243.6	3375.51	SP	Mauá	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.34285714285714286
403	156	LOTE_E61F08EE	06.057.223/0309-17	REDE ASSAI LJ 100	VCD2519883	\N	\N	136370	0	865.3	13125.35	MS	Dourados	\N	FRETE PESO	CAMPO GRANDE	0.55	0	0	0	\N	0.5	4.96	0	0	0	0	0	f	0.07	\N	ativo	1.12487012987013
608	280	LOTE_ACC2B72D	04.052.176/0004-90	BENASSI	VCD2519576	\N	30/06/2025	136565	0	3633	63713.34	SP	São Paulo	\N	3/4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.12	\N	ativo	4.942857142857143
859	288	LOTE_641CFF49	29.884.092/0002-82	REDE DILETTARE	VCD2520178	\N	\N	136804	0	379.4	4760.790000000001	PR	Foz do Iguaçu	\N	FRETE PESO	INTERIOR	0.95	0	0	0	\N	0.2	3.5	0	0	0	0	0	f	0.12	\N	ativo	0.5513605442176871
1737	662	LOTE_D319E62E	06.057.223/0509-42	REDE ASSAI LJ 279	VCD2520465	2041079	29/07/2025	137478	0	7.3	146.37	SP	São Paulo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.006493506493506494
423	200	LOTE_59B0B52A	06.057.223/0312-12	REDE ASSAI LJ 48	VCD2519685	1948162	26/06/2025	\N	0	189	3031.3500000000004	SP	São Caetano do Sul	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.2885714285714286
856	288	LOTE_130BB109	02.799.620/0001-68	CONSERVAS ATALANTA	VCD2520150	\N	\N	136918	0	378	4967.52	SC	Atalanta	\N	FRETE PESO	INTERIOR	0.95	0	0	0	\N	0.2	3.5	0	0	0	0	0	f	0.12	\N	cancelado	0.375
431	203	LOTE_77D33487	06.057.223/0428-42	REDE ASSAI LJ 205	VCD2519650	1948152	25/06/2025	\N	0	139.20000000000002	2255.46	SP	Santo André	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.21142857142857144
360	186	LOTE_6527DEF8	06.057.223/0496-93	REDE ASSAI LJ 265	VCD2519626	1948191	25/06/2025	136395	0	426.6	5330.710000000001	SP	Mogi das Cruzes	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.6722448979591836
362	186	LOTE_58731B13	06.057.223/0496-93	REDE ASSAI LJ 265	VCD2519763	1948191	25/06/2025	136407	0	125.91	2463.61	SP	Mogi das Cruzes	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.20535714285714285
358	186	LOTE_734B3B97	06.057.223/0286-96	REDE ASSAI LJ 81	VCD2519706	1948178	25/06/2025	136406	0	318.6	3746.77	SP	Mogi das Cruzes	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.4914285714285714
448	212	LOTE_45451347	06.057.223/0345-80	REDE ASSAI LJ 96	VCD2519712	1948124	26/06/2025	136466	0	178.8	2167.66	SP	Carapicuíba	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.3297959183673469
489	228	LOTE_A67241D4	06.057.223/0512-48	REDE ASSAI LJ 282	VCD2519663	1948169	25/06/2025	136451	0	90	1208.25	SP	Cotia	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.18653061224489795
609	281	LOTE_8F5D0DD2	06.057.223/0251-66	REDE ASSAI LJ 32	VCD2519795	1948198	01/07/2025	136562	0	109.62	1428.33	SP	São Paulo	\N	FIORINO	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.12	\N	ativo	0.1086038961038961
449	212	LOTE_A1CC7570	06.057.223/0374-15	REDE ASSAI LJ 151	VCD2519620	1948144	26/06/2025	136468	0	122.4	1687.95	SP	Jandira	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.17142857142857143
858	288	LOTE_A19E8C28	29.884.092/0001-00	REDE DILETTARE	VCD2520177	\N	\N	136809	0	407.4	6315.48	PR	Foz do Iguaçu	\N	FRETE PESO	INTERIOR	0.95	0	0	0	\N	0.2	3.5	0	0	0	0	0	f	0.12	\N	ativo	0.606938775510204
441	209	LOTE_F869E8C2	49.319.411/0021-87	RFG COMERCIO - SUBWAY	VCD2509676	\N	25/06/2025	136445	0	9800	107447.2	SP	Guarulhos	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	19.6
591	269	LOTE_D84FBB62	73.849.952/0030-92	REDE ATAKAREJO	VCD2519892	\N	04/07/2025	136559	0	28800	335250	BA	Simões Filho	\N	CARRETA	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.07	\N	ativo	30
400	156	LOTE_5DFDF365	06.057.223/0302-40	SENDAS DISTRIBUIDORA S/A	VCD2519880	\N	\N	136373	0	1336.3	20786.8	MS	Campo Grande	\N	FRETE PESO	CAMPO GRANDE	0.55	0	0	0	\N	0.5	4.96	0	0	0	0	0	f	0.07	\N	ativo	1.9531493506493507
401	156	LOTE_91D4B725	06.057.223/0459-49	REDE ASSAI LJ 241	VCD2519878	\N	\N	136372	0	509.3	8486.26	MS	Campo Grande	\N	FRETE PESO	CAMPO GRANDE	0.55	0	0	0	\N	0.5	4.96	0	0	0	0	0	f	0.07	\N	ativo	0.7283082706766919
402	156	LOTE_95AE5812	06.057.223/0494-21	REDE ASSAI LJ 307	VCD2519879	\N	\N	136371	0	371.7	6872	MS	Campo Grande	\N	FRETE PESO	CAMPO GRANDE	0.55	0	0	0	\N	0.5	4.96	0	0	0	0	0	f	0.07	\N	ativo	0.6167207792207792
450	213	LOTE_66680935	06.057.223/0422-57	REDE ASSAI LJ 127	VCD2519719	1948193	26/06/2025	136447	0	419.4	6878.700000000001	SP	Franco da Rocha	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.6228571428571429
438	206	LOTE_84AC44F4	06.057.223/0347-42	REDE ASSAI LJ 156	VCD2519756	1948120	26/06/2025	\N	0	254.59199999999998	3222.11	SP	Diadema	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.2785714285714286
903	394	LOTE_12791ECE	50.866.043/0001-22	PRIMUS FRIOS	VCD2520118			\N	\N	693	9539.85	RJ	Campos dos Goytacazes	\N	FRETE PESO	INTERIOR	0.55	0	120	0	\N	0.25	0	0	0	0	0	0	f	0.12	\N	cancelado	1
610	281	LOTE_BA09ECC2	06.057.223/0251-66	REDE ASSAI LJ 32	VCD2519678	1948198	01/07/2025	136556	0	90	1208.25	SP	São Paulo	\N	FIORINO	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.12	\N	ativo	0.18653061224489795
480	226	LOTE_2FBC80D5	06.057.223/0342-38	REDE ASSAI LJ 134	VCD2519919	\N	\N	136479	0	2114.84	32062.31	PI	Teresina	\N	FRETE PESO	CAPITAL	0.92	0	73.6	0	\N	0.65	0	0	0	0	0	0	f	0.07	\N	ativo	3.4114124597207303
647	301	LOTE_3B5F3633	44.991.743/0001-46	MEZZANI	VCD2519372	\N	02/07/2025	\N	0	2350	47520	SP	Guarulhos	\N	IVECO	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.12	NF_NAO_PREENCHIDA	cancelado	3.4722222222222223
458	217	LOTE_F6292FD3	34.473.496/0001-32	CRISTAL	VCD2519924	\N	\N	\N	0	347.915	4182.59	SP	Guarulhos	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.49045036834510525
439	207	LOTE_D627D467	93.209.765/0675-30	ATACADAO 675	VCD2519416	2506060049849	26/06/2025	\N	0	563.5600000000001	7036.360000000001	SP	Diadema	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	cancelado	0.7729301948051948
630	290	LOTE_B95688AC	06.057.223/0535-34	REDE ASSAI LJ 301	VCD2519803	1948170	07/07/2025	\N	0	339.35	6524.52	SP	Ribeirão Preto	\N	FRETE PESO	INTERIOR	0.7	0	206.56	0	\N	0.2	4.8	0	0	0	0	0	f	0.12	\N	cancelado	0.523538961038961
451	213	LOTE_1A272F0F	06.057.223/0422-57	REDE ASSAI LJ 127	VCD2519837	1948193	26/06/2025	136446	0	391.95	7544.880000000001	SP	Franco da Rocha	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.6128246753246752
361	186	LOTE_C8C312D3	06.057.223/0286-96	REDE ASSAI LJ 81	VCD2519826	1948178	25/06/2025	136404	0	189.12	2003.95	SP	Mogi das Cruzes	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.17142857142857143
1526	586	LOTE_42A40302	07.570.682/0002-06	SOLMAR	VCD2520500	\N	\N	\N	0	3379.6	38275.05	SP	Guarulhos	636	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	NF_NAO_PREENCHIDA	ativo	\N
669	311	LOTE_0DC2A02F	06.057.223/0298-20	REDE ASSAI LJ 121	VCD2519834	1948210	02/07/2025	\N	0	337.73	4585.44	SP	São José dos Campos	\N	FIORINO	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.12	NF_NAO_PREENCHIDA	cancelado	0.32386363636363635
481	226	LOTE_5674DAC8	00.722.252/0001-24	IDEAL ALIMENTOS	VCD2519915	\N	\N	136485	0	1292.6	16521.35	CE	Fortaleza	\N	FRETE PESO	CAPITAL	0.92	0	73.6	0	\N	0.65	0	0	0	0	0	0	f	0.07	\N	ativo	1.8746031746031746
499	231	LOTE_D451DFD8	02.279.324/0001-36	GOMES DA COSTA	VCD2519869	\N	\N	136489	0	2000.46	41847.96	SC	RODOVIARIO BEDIN LIMITADA	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	\N
508	236	LOTE_CAAF8E8C	06.057.223/0347-42	REDE ASSAI LJ 156	VCD2519623	1948120	26/06/2025	136470	0	39.6	851.96	SP	Diadema	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.05714285714285714
509	236	LOTE_84AC44F4	06.057.223/0347-42	REDE ASSAI LJ 156	VCD2519756	1948120	26/06/2025	136469	0	254.64	3222.11	SP	Diadema	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.2785714285714286
440	208	LOTE_50ED6547	93.209.765/0638-95	ATACADAO 638	VCD2519447	2506060095360	26/06/2025	136471	0	846.22	10480.57	SP	Rio Claro	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	1.2257936507936504
445	211	LOTE_4E254E86	06.057.223/0510-86	REDE ASSAI LJ 280	VCD2519661	1948163	26/06/2025	136477	0	201.6	2410.73	SP	Taboão da Serra	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.2857142857142857
446	211	LOTE_E3E0CCB9	06.057.223/0250-85	REDE ASSAI LJ 93	VCD2519710	1948180	26/06/2025	136475	0	228.6	2647.07	SP	Taboão da Serra	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.3457142857142857
1375	548	LOTE_5EFD55C1	01.157.555/0043-63	REDE TENDA CT43	VCD2519957	201209	21/07/2025	137380	0	277.2	2686.6800000000003	SP	Itaquaquecetuba	\N	VAN/HR	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.12	\N	ativo	0.4
576	262	LOTE_D3EE0314	3553048000115	MERCEARIA DELICIAS DA CENTRAL LTDA	np02113	\N	\N	3536	0	311.5	5245.03	RJ	Rio de Janeiro	\N	FRETE PESO	CAPITAL	0.38	0	60	0	\N	0.25	0	0	0	0	0	0	f	0.12	\N	ativo	0.625
279	159	LOTE_D59B94FF	34.622.610/0001-49	KARU AMAZON FOOD	VCD2519350	\N	\N	136339	0	191.2	2267.99	AM	Manaus	\N	FRETE PESO	CAPITAL	1.35	0	0	0	\N	0	0	0	0	0	0	0	f	0.07	\N	ativo	0.2777777777777778
280	159	LOTE_5CDA5A52	38.052.886/0001-90	SL DIST	VCD2519847	\N	\N	136361	0	5559.41	74780.11999999998	AM	Manaus	\N	FRETE PESO	CAPITAL	1.35	0	0	0	\N	0	0	0	0	0	0	0	f	0.07	\N	ativo	8.050975246557952
420	199	LOTE_E154D739	06.057.223/0504-38	REDE ASSAI LJ 274	VCD2519778	1948145	26/06/2025	136393	0	136.5	2376.02	SP	São Bernardo do Campo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.22321428571428573
593	270	LOTE_DA4E609B	03.817.246/0001-49	NUTRIVIP	VCD2519937	\N	\N	136546	0	243.2	3750.55	SP	São Paulo	\N	IVECO	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	0.12	\N	ativo	0.38265306122448983
380	192	LOTE_E52CDBAE	06.057.223/0413-66	REDE ASSAI LJ 173	VCD2519779	1948182	25/06/2025	\N	0	83.55	2166.75	SP	Hortolândia	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	cancelado	0.13392857142857142
381	192	LOTE_070E482A	06.057.223/0390-35	REDE ASSAI LJ 178	VCD2519640	1948187	25/06/2025	\N	0	228.6	3396.81	SP	Indaiatuba	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	cancelado	0.3457142857142857
514	240	LOTE_18855886	17.292.578/0001-61	HJ COMERCIO	VCD2519922	\N	\N	136459	0	566.69	6755.82	SP	Guarulhos	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.8461038961038961
506	235	LOTE_92BA8E0B	15.666.943/0002-06	JF FOOD SERVICE	VCD2519747	\N	\N	136431	0	249.8	4246.6	SP	Jarinu	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.419047619047619
419	199	LOTE_7108A258	06.057.223/0423-38	REDE ASSAI LJ 203	VCD2519789	1948156	26/06/2025	136394	0	55.7	1444.5	SP	São Bernardo do Campo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.08928571428571429
421	199	LOTE_775FA90F	06.057.223/0504-38	REDE ASSAI LJ 274	VCD2519645	1948145	26/06/2025	136396	0	195	2837.34	SP	São Bernardo do Campo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.2885714285714286
426	202	LOTE_7E268A41	16.881.767/0004-50	REDE MERCADAO LJ 01	VCD2519725	\N	\N	136410	0	133.1	1662.65	SP	Guarujá	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N	ativo	0.15214285714285714
