153	2025-07-17	4520145	COGUMELO INTEIRO POUCH 30x100 GR - CAMPO BELO	336	1101-2	CAMPO BELO	nan	2025-07-01 20:25:24.443592	2025-07-01 20:25:24.443595	Rafael de Carvalho Nascimento	\N
154	2025-07-18	4840103	MOLHO DE MOSTARDA - GL 4X3,05 KG - CAMPO BELO	2000	LF	CAMPO BELO	nan	2025-07-01 20:25:24.443598	2025-07-01 20:25:24.443601	Rafael de Carvalho Nascimento	\N
155	2025-07-18	4310162	AZEITONA VERDE INTEIRA BD 6X2 KG - CAMPO BELO	1050	1105	CAMPO BELO	nan	2025-07-01 20:25:24.443603	2025-07-01 20:25:24.443606	Rafael de Carvalho Nascimento	\N
156	2025-07-18	4310166	AZEITONA VERDE INTEIRA GRAUDA BD 6X2 KG - CAMPO BELO	170	1105	CAMPO BELO	nan	2025-07-01 20:25:24.443609	2025-07-01 20:25:24.443612	Rafael de Carvalho Nascimento	\N
157	2025-07-18	4310148	AZEITONA VERDE SEM CAROCO POUCH 30X80 GR - CAMPO BELO	336	1101-4	CAMPO BELO	nan	2025-07-01 20:25:24.443615	2025-07-01 20:25:24.443618	Rafael de Carvalho Nascimento	\N
158	2025-07-18	4520145	COGUMELO INTEIRO POUCH 30x100 GR - CAMPO BELO	560	1101-2	CAMPO BELO	nan	2025-07-01 20:25:24.443621	2025-07-01 20:25:24.443624	Rafael de Carvalho Nascimento	\N
159	2025-07-18	4030162	PICLES BD 6X2 KG - CAMPO BELO	410	1105	CAMPO BELO	nan	2025-07-01 20:25:24.443627	2025-07-01 20:25:24.44363	Rafael de Carvalho Nascimento	\N
160	2025-07-18	4050156	CEBOLINHA POUCH 6x1,01 KG - CAMPO BELO	150	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443633	2025-07-01 20:25:24.443636	Rafael de Carvalho Nascimento	\N
161	2025-07-19	4322174	AZEITONA VERDE FATIADA VD 24X170 GR - TBACK	154	1104	TBACK	nan	2025-07-01 20:25:24.443639	2025-07-01 20:25:24.443642	Rafael de Carvalho Nascimento	\N
162	2025-07-19	4040462	ALCAPARRA BD 6X2 KG - BENASSI	3	1106	BENASSI	nan	2025-07-01 20:25:24.443645	2025-07-01 20:25:24.443648	Rafael de Carvalho Nascimento	\N
163	2025-07-19	4080462	PEPINO BD 6X2 KG - BENASSI	3	1106	BENASSI	nan	2025-07-01 20:25:24.443651	2025-07-01 20:25:24.443654	Rafael de Carvalho Nascimento	\N
164	2025-07-20	4210162	AZEITONA PRETA INTEIRA BD 6X2 KG - CAMPO BELO	105	1105	CAMPO BELO	nan	2025-07-01 20:25:24.443657	2025-07-01 20:25:24.443659	Rafael de Carvalho Nascimento	\N
165	2025-07-20	4250162	AZEITONA PRETA SEM CAROCO BD 6X2 KG - CAMPO BELO	140	1105	CAMPO BELO	nan	2025-07-01 20:25:24.443662	2025-07-01 20:25:24.443665	Rafael de Carvalho Nascimento	\N
166	2025-07-20	4313964	AZEITONA VERDE INTEIRA MIUDA BD 6X2 KG - IMPERIAL	29	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443668	2025-07-01 20:25:24.443671	Rafael de Carvalho Nascimento	\N
167	2025-07-20	4350114	AZEITONA VERDE RECHEADA BD 14 KG - CAMPO BELO	33	1106	OMAMORI	nan	2025-07-01 20:25:24.443674	2025-07-01 20:25:24.443677	Rafael de Carvalho Nascimento	\N
168	2025-07-20	4520161	COGUMELO INTEIRO BD 6x1,01 KG - CAMPO BELO	900	1105	CAMPO BELO	nan	2025-07-01 20:25:24.44368	2025-07-01 20:25:24.443683	Rafael de Carvalho Nascimento	\N
169	2025-07-21	4310177	AZEITONA VERDE INTEIRA VD 12x500 GR - CAMPO BELO	1000	1104	CAMPO BELO	nan	2025-07-01 20:25:24.443686	2025-07-01 20:25:24.443689	Rafael de Carvalho Nascimento	\N
170	2025-07-21	4830176	KETCHUP - PET 12X200 GR - CAMPO BELO	3000	LF	CAMPO BELO	nan	2025-07-01 20:25:24.443691	2025-07-01 20:25:24.443694	Rafael de Carvalho Nascimento	\N
171	2025-07-21	4820146	MOLHO DE PIMENTA - PET 12X150 ML - CAMPO BELO	2800	LF	CAMPO BELO	nan	2025-07-01 20:25:24.443697	2025-07-01 20:25:24.4437	Rafael de Carvalho Nascimento	\N
172	2025-07-21	4040156	ALCAPARRA POUCH 6x1,01 KG - CAMPO BELO	100	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443703	2025-07-01 20:25:24.443706	Rafael de Carvalho Nascimento	\N
173	2025-07-21	4230462	AZEITONA PRETA FATIADA BD 6X2 KG - BENASSI	5	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443709	2025-07-01 20:25:24.443712	Rafael de Carvalho Nascimento	\N
174	2025-07-21	4230138	AZEITONA PRETA FATIADA BR 30 KG - CAMPO BELO	2	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443715	2025-07-01 20:25:24.443718	Rafael de Carvalho Nascimento	\N
175	2025-07-21	4250138	AZEITONA PRETA SEM CAROCO BR 30 KG - CAMPO BELO	2	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443721	2025-07-01 20:25:24.443724	Rafael de Carvalho Nascimento	\N
176	2025-07-21	4310141	AZEITONA VERDE INTEIRA SACHE 36x80 GR - CAMPO BELO - ALMOFADA	467	1101-3	CAMPO BELO	nan	2025-07-01 20:25:24.443727	2025-07-01 20:25:24.44373	Rafael de Carvalho Nascimento	\N
177	2025-07-21	4340110	AZEITONA VERDE PICADA BD 10 KG - CAMPO BELO	192	1106	HEINZ	nan	2025-07-01 20:25:24.443732	2025-07-01 20:25:24.443735	Rafael de Carvalho Nascimento	\N
178	2025-07-21	4341509	AZEITONA VERDE PICADA BD 9,7 KG - CAMIL	144	1106	CAMIL	nan	2025-07-01 20:25:24.443738	2025-07-01 20:25:24.443741	Rafael de Carvalho Nascimento	\N
179	2025-07-21	4360147	AZEITONA VERDE SEM CAROCO POUCH 18x150 GR - CAMPO BELO	933	1101-6	CAMPO BELO	nan	2025-07-01 20:25:24.443744	2025-07-01 20:25:24.443747	Rafael de Carvalho Nascimento	\N
180	2025-07-21	4310148	AZEITONA VERDE SEM CAROCO POUCH 30X80 GR - CAMPO BELO	560	1101-4	CAMPO BELO	nan	2025-07-01 20:25:24.44375	2025-07-01 20:25:24.443753	Rafael de Carvalho Nascimento	\N
181	2025-07-21	4510156	COGUMELO FATIADO POUCH 6x1,01 KG - CAMPO BELO	400	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443756	2025-07-01 20:25:24.443759	Rafael de Carvalho Nascimento	\N
182	2025-07-21	4520145	COGUMELO INTEIRO POUCH 30x100 GR - CAMPO BELO	560	1101-2	CAMPO BELO	nan	2025-07-01 20:25:24.443762	2025-07-01 20:25:24.443765	Rafael de Carvalho Nascimento	\N
183	2025-07-21	4729098	OL. MIS AZEITE DE OLIVA VD 12X500 ML - ST ISABEL	4000	LF	ST ISABEL	nan	2025-07-01 20:25:24.443768	2025-07-01 20:25:24.443771	Rafael de Carvalho Nascimento	\N
184	2025-07-21	4320138	AZEITONA VERDE FATIADA BR 30 KG - CAMPO BELO	7	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443773	2025-07-01 20:25:24.443776	Rafael de Carvalho Nascimento	\N
185	2025-07-22	4070176	PIMENTA BIQUINHO VD 12x200 GR - CAMPO BELO	600	1104	CAMPO BELO	nan	2025-07-01 20:25:24.443779	2025-07-01 20:25:24.443782	Rafael de Carvalho Nascimento	\N
186	2025-07-22	4830176	KETCHUP - PET 12X200 GR - CAMPO BELO	1500	LF	CAMPO BELO	nan	2025-07-01 20:25:24.443785	2025-07-01 20:25:24.443788	Rafael de Carvalho Nascimento	\N
187	2025-07-22	4230156	AZEITONA PRETA FATIADA POUCH 6x1,01 KG - CAMPO BELO	200	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443791	2025-07-01 20:25:24.443794	Rafael de Carvalho Nascimento	\N
188	2025-07-22	4240110	AZEITONA PRETA PICADA BD 10 KG - CAMPO BELO	192	1106	HEINZ	nan	2025-07-01 20:25:24.443797	2025-07-01 20:25:24.4438	Rafael de Carvalho Nascimento	\N
189	2025-07-22	4310156	AZEITONA VERDE INTEIRA POUCH 6x1,01 KG - CAMPO BELO	1100	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443803	2025-07-01 20:25:24.443806	Rafael de Carvalho Nascimento	\N
190	2025-07-22	4360147	AZEITONA VERDE SEM CAROCO POUCH 18x150 GR - CAMPO BELO	933	1101-6	CAMPO BELO	nan	2025-07-01 20:25:24.443809	2025-07-01 20:25:24.443811	Rafael de Carvalho Nascimento	\N
191	2025-07-22	4310148	AZEITONA VERDE SEM CAROCO POUCH 30X80 GR - CAMPO BELO	560	1101-4	CAMPO BELO	nan	2025-07-01 20:25:24.443814	2025-07-01 20:25:24.443817	Rafael de Carvalho Nascimento	\N
192	2025-07-22	4520145	COGUMELO INTEIRO POUCH 30x100 GR - CAMPO BELO	560	1101-2	CAMPO BELO	nan	2025-07-01 20:25:24.44382	2025-07-01 20:25:24.443823	Rafael de Carvalho Nascimento	\N
193	2025-07-22	4739099	OL. MIS AZEITE DE OLIVA GL 4X5,02 L - ST ISABEL	1050	LF	ST ISABEL	nan	2025-07-01 20:25:24.443826	2025-07-01 20:25:24.443829	Rafael de Carvalho Nascimento	\N
194	2025-07-22	4086414	PEPINO PICADO BD 14 KG - CAMPO BELO	35	1106	WILSON	nan	2025-07-01 20:25:24.443832	2025-07-01 20:25:24.443835	Rafael de Carvalho Nascimento	\N
195	2025-07-22	4070117	PIMENTA BIQUINHO TRITURADA COM SEMENTE DE 1,00 A 4,00MM BD 20 KG - INDUSTRIA	40	1106	REDE SEARA/ JBS	nan	2025-07-01 20:25:24.443837	2025-07-01 20:25:24.44384	Rafael de Carvalho Nascimento	\N
196	2025-07-23	4210176	AZEITONA PRETA INTEIRA VD 12x200 GR - CAMPO BELO	600	1104	CAMPO BELO	nan	2025-07-01 20:25:24.443843	2025-07-01 20:25:24.443846	Rafael de Carvalho Nascimento	\N
197	2025-07-23	4220156	AZEITONA AZAPA POUCH 6x1,01 KG - CAMPO BELO	310	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443849	2025-07-01 20:25:24.443852	Rafael de Carvalho Nascimento	\N
198	2025-07-23	4310190	AZEITONA VERDE INTEIRA 36/40 BR 35 KG - CAMPO BELO	3	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443855	2025-07-01 20:25:24.443858	Rafael de Carvalho Nascimento	\N
199	2025-07-23	4310145	AZEITONA VERDE INTEIRA POUCH 30X100 GR - CAMPO BELO	560	1101-2	CAMPO BELO	nan	2025-07-01 20:25:24.443861	2025-07-01 20:25:24.443864	Rafael de Carvalho Nascimento	\N
200	2025-07-23	4310141	AZEITONA VERDE INTEIRA SACHE 36x80 GR - CAMPO BELO - ALMOFADA	467	1101-3	CAMPO BELO	nan	2025-07-01 20:25:24.443867	2025-07-01 20:25:24.443869	Rafael de Carvalho Nascimento	\N
201	2025-07-23	4360162	AZEITONA VERDE SEM CAROCO - BD 6X2 KG - CAMPO BELO	950	1105	CAMPO BELO	nan	2025-07-01 20:25:24.443872	2025-07-01 20:25:24.443875	Rafael de Carvalho Nascimento	\N
202	2025-07-23	4360147	AZEITONA VERDE SEM CAROCO POUCH 18x150 GR - CAMPO BELO	933	1101-6	CAMPO BELO	nan	2025-07-01 20:25:24.443879	2025-07-01 20:25:24.443882	Rafael de Carvalho Nascimento	\N
203	2025-07-23	4050177	CEBOLINHA POUCH 30X80GR - CAMPO BELO	560	1101-4	CAMPO BELO	nan	2025-07-01 20:25:24.443885	2025-07-01 20:25:24.443888	Rafael de Carvalho Nascimento	\N
204	2025-07-23	4510114	COGUMELO FATIADO BD 14 KG - CAMPO BELO	3	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443891	2025-07-01 20:25:24.443894	Rafael de Carvalho Nascimento	\N
205	2025-07-23	4520145	COGUMELO INTEIRO POUCH 30x100 GR - CAMPO BELO	560	1101-2	CAMPO BELO	nan	2025-07-01 20:25:24.443897	2025-07-01 20:25:24.443899	Rafael de Carvalho Nascimento	\N
206	2025-07-23	4030462	PICLES BD 6X2 KG - BENASSI	7	1106	BENASSI	nan	2025-07-01 20:25:24.443902	2025-07-01 20:25:24.443905	Rafael de Carvalho Nascimento	\N
207	2025-07-23	4100161	TOMATE SECO BD 6x1,4 KG - CAMPO BELO	220	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443908	2025-07-01 20:25:24.443911	Rafael de Carvalho Nascimento	\N
208	2025-07-24	4210462	AZEITONA PRETA AZAPA 90/110 BD 6X2 KG - BENASSI	15	1106	BENASSI	nan	2025-07-01 20:25:24.443914	2025-07-01 20:25:24.443917	Rafael de Carvalho Nascimento	\N
209	2025-07-24	4250462	AZEITONA PRETA SEM CAROCO BD 6X2 KG - BENASSI	7	1106	BENASSI	nan	2025-07-01 20:25:24.44392	2025-07-01 20:25:24.443923	Rafael de Carvalho Nascimento	\N
210	2025-07-24	4320462	AZEITONA VERDE FATIADA GRAUDA  BD 6X2 KG - BENASSI	9	1106	BENASSI	nan	2025-07-01 20:25:24.443926	2025-07-01 20:25:24.443929	Rafael de Carvalho Nascimento	\N
211	2025-07-24	4310462	AZEITONA VERDE INTEIRA GRAUDA BD 6X2 KG - BENASSI	7	1106	BENASSI	nan	2025-07-01 20:25:24.443932	2025-07-01 20:25:24.443934	Rafael de Carvalho Nascimento	\N
212	2025-07-24	4310145	AZEITONA VERDE INTEIRA POUCH 30X100 GR - CAMPO BELO	560	1101-2	CAMPO BELO	nan	2025-07-01 20:25:24.443937	2025-07-01 20:25:24.44394	Rafael de Carvalho Nascimento	\N
213	2025-07-24	4350462	AZEITONA VERDE RECHEADA MEDIA BD 6X2 KG - BENASSI	5	1106	BENASSI	nan	2025-07-01 20:25:24.443943	2025-07-01 20:25:24.443946	Rafael de Carvalho Nascimento	\N
214	2025-07-24	4360462	AZEITONA VERDE SEM CAROCO BD 6X2 KG - BENASSI	19	1106	BENASSI	nan	2025-07-01 20:25:24.443949	2025-07-01 20:25:24.443952	Rafael de Carvalho Nascimento	\N
215	2025-07-24	4360147	AZEITONA VERDE SEM CAROCO POUCH 18x150 GR - CAMPO BELO	933	1101-6	CAMPO BELO	nan	2025-07-01 20:25:24.443955	2025-07-01 20:25:24.443958	Rafael de Carvalho Nascimento	\N
216	2025-07-24	4050162	CEBOLINHA BD 6x2 KG - CAMPO BELO	400	1105	CAMPO BELO	nan	2025-07-01 20:25:24.443961	2025-07-01 20:25:24.443964	Rafael de Carvalho Nascimento	\N
217	2025-07-24	4510191	COGUMELO FATIADO BAG 4X1,01 KG - INDUSTRIA	370	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443966	2025-07-01 20:25:24.443969	Rafael de Carvalho Nascimento	\N
218	2025-07-24	4510462	COGUMELO FATIADO BD 6X2 KG - BENASSI	14	1106	BENASSI	nan	2025-07-01 20:25:24.443972	2025-07-01 20:25:24.443976	Rafael de Carvalho Nascimento	\N
219	2025-07-24	4520162	COGUMELO INTEIRO BD 6x2 KG - CAMPO BELO	140	1105	CAMPO BELO	nan	2025-07-01 20:25:24.443979	2025-07-01 20:25:24.443982	Rafael de Carvalho Nascimento	\N
220	2025-07-24	4830176	KETCHUP - PET 12X200 GR - CAMPO BELO	3000	LF	CAMPO BELO	nan	2025-07-01 20:25:24.443985	2025-07-01 20:25:24.443988	Rafael de Carvalho Nascimento	\N
221	2025-07-24	4870112	MOLHO SHOYU PET 12X1,01 L - CAMPO BELO	1750	LF	CAMPO BELO	nan	2025-07-01 20:25:24.443991	2025-07-01 20:25:24.443994	Rafael de Carvalho Nascimento	\N
222	2025-07-24	4080199	PEPINO BB 35 KG - CAMPO BELO	7	1106	CAMPO BELO	nan	2025-07-01 20:25:24.443997	2025-07-01 20:25:24.444	Rafael de Carvalho Nascimento	\N
223	2025-07-24	4030176	PICLES VD 12X200 GR- CAMPO BELO	150	1104	CAMPO BELO	nan	2025-07-01 20:25:24.444003	2025-07-01 20:25:24.444005	Rafael de Carvalho Nascimento	\N
224	2025-07-24	4080156	PEPINO POUCH 6x1,01 KG - CAMPO BELO	200	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444008	2025-07-01 20:25:24.444011	Rafael de Carvalho Nascimento	\N
225	2025-07-25	4040116	ALCAPARRA BD 16 KG - HEINZ	15	1106	HEINZ	nan	2025-07-01 20:25:24.444014	2025-07-01 20:25:24.444017	Rafael de Carvalho Nascimento	\N
226	2025-07-25	4230181	AZEITONA PRETA FATIADA BAG 4X1,01 KG - INDUSTRIA	450	1106	INDUSTRIA	nan	2025-07-01 20:25:24.44402	2025-07-01 20:25:24.444023	Rafael de Carvalho Nascimento	\N
227	2025-07-25	4210156	AZEITONA PRETA INTEIRA POUCH 6x1,01 KG - CAMPO BELO	110	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444026	2025-07-01 20:25:24.444029	Rafael de Carvalho Nascimento	\N
228	2025-07-25	4310185	AZEITONA VERDE INTEIRA MEDIA BD 14 KG - CAMPO BELO	26	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444032	2025-07-01 20:25:24.444035	Rafael de Carvalho Nascimento	\N
229	2025-07-25	4310145	AZEITONA VERDE INTEIRA POUCH 30X100 GR - CAMPO BELO	336	1101-2	CAMPO BELO	nan	2025-07-01 20:25:24.444038	2025-07-01 20:25:24.444041	Rafael de Carvalho Nascimento	\N
230	2025-07-25	4312142	AZEITONA VERDE INTEIRA SACHE 40x80 GR ALMOFADA - TBACK	467	1101-3	TBACK	nan	2025-07-01 20:25:24.444044	2025-07-01 20:25:24.444047	Rafael de Carvalho Nascimento	\N
231	2025-07-25	4310147	AZEITONA VERDE RECHEADA POUCH 30X80 GR - CAMPO BELO	896	1101-4	CAMPO BELO	nan	2025-07-01 20:25:24.44405	2025-07-01 20:25:24.444052	Rafael de Carvalho Nascimento	\N
232	2025-07-25	4360147	AZEITONA VERDE SEM CAROCO POUCH 18x150 GR - CAMPO BELO	933	1101-6	CAMPO BELO	nan	2025-07-01 20:25:24.444055	2025-07-01 20:25:24.444058	Rafael de Carvalho Nascimento	\N
233	2025-07-25	4513962	COGUMELO FATIADO BD 6X2 KG - IMPERIAL	5	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444061	2025-07-01 20:25:24.444064	Rafael de Carvalho Nascimento	\N
234	2025-07-25	4830176	KETCHUP - PET 12X200 GR - CAMPO BELO	3000	LF	CAMPO BELO	nan	2025-07-01 20:25:24.444067	2025-07-01 20:25:24.44407	Rafael de Carvalho Nascimento	\N
235	2025-07-25	4080154	PEPINO POUCH 12X300 GR - CAMPO BELO	550	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444073	2025-07-01 20:25:24.444076	Rafael de Carvalho Nascimento	\N
236	2025-07-25	4030103	PICLES FATIADO - BAG 6X1,01 KG	36	1106	COMFRIO	nan	2025-07-01 20:25:24.444079	2025-07-01 20:25:24.444082	Rafael de Carvalho Nascimento	\N
237	2025-07-25	4070176	PIMENTA BIQUINHO VD 12x200 GR - CAMPO BELO	2000	1104	CAMPO BELO	nan	2025-07-01 20:25:24.444085	2025-07-01 20:25:24.444088	Rafael de Carvalho Nascimento	\N
238	2025-07-26	4210186	AZEITONA PRETA INTEIRA SACHE 18X140 GR - CAMPO BELO	560	1101-6	CAMPO BELO	nan	2025-07-01 20:25:24.444091	2025-07-01 20:25:24.444093	Rafael de Carvalho Nascimento	\N
239	2025-07-26	4341509	AZEITONA VERDE PICADA BD 9,7 KG - CAMIL	220	1106	CAMIL	nan	2025-07-01 20:25:24.444096	2025-07-01 20:25:24.4441	Rafael de Carvalho Nascimento	\N
240	2025-07-26	4360172	AZEITONA VERDE SEM CAROCO VD 12x160 GR - CAMPO BELO	2000	1104	CAMPO BELO	nan	2025-07-01 20:25:24.444102	2025-07-01 20:25:24.444105	Rafael de Carvalho Nascimento	\N
241	2025-07-26	4510161	COGUMELO FATIADO BD 6x1,01 KG - CAMPO BELO	2000	1105	CAMPO BELO	nan	2025-07-01 20:25:24.444109	2025-07-01 20:25:24.444112	Rafael de Carvalho Nascimento	\N
242	2025-07-26	4080162	PEPINO BD 6x2 KG - CAMPO BELO	500	1105	CAMPO BELO	nan	2025-07-01 20:25:24.444115	2025-07-01 20:25:24.444117	Rafael de Carvalho Nascimento	\N
243	2025-07-26	4070177	PIMENTA BIQUINHO POUCH 30X80GR - CAMPO BELO	336	1101-4	CAMPO BELO	nan	2025-07-01 20:25:24.44412	2025-07-01 20:25:24.444123	Rafael de Carvalho Nascimento	\N
244	2025-07-26	4100162	TOMATE SECO POUCH 30X100G - CAMPO BELO	120	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444126	2025-07-01 20:25:24.444129	Rafael de Carvalho Nascimento	\N
245	2025-07-27	4350173	AZEITONA VERDE RECHEADA VD 12x180 GR - CAMPO BELO	154	1104	CAMPO BELO	nan	2025-07-01 20:25:24.444132	2025-07-01 20:25:24.444135	Rafael de Carvalho Nascimento	\N
246	2025-07-27	4360172	AZEITONA VERDE SEM CAROCO VD 12x160 GR - CAMPO BELO	420	1104	CAMPO BELO	nan	2025-07-01 20:25:24.444138	2025-07-01 20:25:24.444141	Rafael de Carvalho Nascimento	\N
247	2025-07-27	4050176	CEBOLINHA VD 12X200 GR - CAMPO BELO	795	1104	CAMPO BELO	nan	2025-07-01 20:25:24.444144	2025-07-01 20:25:24.444147	Rafael de Carvalho Nascimento	\N
248	2025-07-27	4510162	COGUMELO FATIADO BD 6x2 KG - CAMPO BELO	590	1105	CAMPO BELO	nan	2025-07-01 20:25:24.44415	2025-07-01 20:25:24.444153	Rafael de Carvalho Nascimento	\N
249	2025-07-27	4080114	PEPINO BD 14 KG - CAMPO BELO	21	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444156	2025-07-01 20:25:24.444158	Rafael de Carvalho Nascimento	\N
250	2025-07-27	4089056	PEPINO FATIADO BAG 6X1,01 KG - SUBWAY	1176	1106	SUBWAY	nan	2025-07-01 20:25:24.444161	2025-07-01 20:25:24.444164	Rafael de Carvalho Nascimento	\N
251	2025-07-28	4040162	ALCAPARRA BD 6x2 KG - CAMPO BELO	105	1105	CAMPO BELO	nan	2025-07-01 20:25:24.444167	2025-07-01 20:25:24.44417	Rafael de Carvalho Nascimento	\N
252	2025-07-28	4040145	ALCAPARRA POUCH 30X100 GR - CAMPO BELO	224	1101-4	CAMPO BELO	nan	2025-07-01 20:25:24.444173	2025-07-01 20:25:24.444176	Rafael de Carvalho Nascimento	\N
253	2025-07-28	4320162	AZEITONA VERDE FATIADA BD 6x2 KG - CAMPO BELO	1100	1105	CAMPO BELO	nan	2025-07-01 20:25:24.444179	2025-07-01 20:25:24.444182	Rafael de Carvalho Nascimento	\N
254	2025-07-28	4320177	AZEITONA VERDE FATIADA VD 12X420 GR - CAMPO BELO	1900	1104	CAMPO BELO	nan	2025-07-01 20:25:24.444185	2025-07-01 20:25:24.444188	Rafael de Carvalho Nascimento	\N
255	2025-07-28	4310152	AZEITONA VERDE INTEIRA POUCH 18x180 GR - CAMPO BELO	933	1101-6	CAMPO BELO	nan	2025-07-01 20:25:24.444191	2025-07-01 20:25:24.444194	Rafael de Carvalho Nascimento	\N
256	2025-07-28	4310145	AZEITONA VERDE INTEIRA POUCH 30X100 GR - CAMPO BELO	560	1101-2	CAMPO BELO	nan	2025-07-01 20:25:24.444197	2025-07-01 20:25:24.4442	Rafael de Carvalho Nascimento	\N
257	2025-07-28	4360162	AZEITONA VERDE SEM CAROCO - BD 6X2 KG - CAMPO BELO	1000	1105	CAMPO BELO	nan	2025-07-01 20:25:24.444203	2025-07-01 20:25:24.444206	Rafael de Carvalho Nascimento	\N
258	2025-07-28	4360156	AZEITONA VERDE SEM CAROCO POUCH 6x1,01 KG - CAMPO BELO	650	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444209	2025-07-01 20:25:24.444212	Rafael de Carvalho Nascimento	\N
259	2025-07-28	4520156	COGUMELO INTEIRO POUCH 6x1,01 KG - CAMPO BELO	160	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444215	2025-07-01 20:25:24.444218	Rafael de Carvalho Nascimento	\N
260	2025-07-28	4830103	KETCHUP - GL 4X3,05 KG - CAMPO BELO	2000	LF	CAMPO BELO	nan	2025-07-01 20:25:24.444221	2025-07-01 20:25:24.444224	Rafael de Carvalho Nascimento	\N
261	2025-07-28	4850103	MAIONESE - POTE 6X3 KG - CAMPO BELO	1300	LF	CAMPO BELO	nan	2025-07-01 20:25:24.444227	2025-07-01 20:25:24.444229	Rafael de Carvalho Nascimento	\N
262	2025-07-28	4070119	PIMENTA BIQUINHO - BD 12  KG - CAMPO BELO	31	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444232	2025-07-01 20:25:24.444235	Rafael de Carvalho Nascimento	\N
263	2025-07-28	4070117	PIMENTA BIQUINHO TRITURADA COM SEMENTE DE 1,00 A 4,00MM BD 20 KG - INDUSTRIA	30	1106	REDE SEARA/ JBS	nan	2025-07-01 20:25:24.444238	2025-07-01 20:25:24.444241	Rafael de Carvalho Nascimento	\N
264	2025-07-29	4320152	AZEITONA VERDE FATIADA POUCH 18X120 GR - CAMPO BELO	896	1101-1	CAMPO BELO	nan	2025-07-01 20:25:24.444244	2025-07-01 20:25:24.444247	Rafael de Carvalho Nascimento	\N
265	2025-07-29	4040709	ALCAPARRA EM PASTA BD 8 KG - STELLA D ORO	35	1106	CAMPO BELO	nan	2025-07-01 20:25:24.44425	2025-07-01 20:25:24.444253	Rafael de Carvalho Nascimento	\N
266	2025-07-29	4244705	AZEITONA PRETA PICADA - BD 5 KG - CAMPO BELO	170	1106	CELLIER	nan	2025-07-01 20:25:24.444256	2025-07-01 20:25:24.444259	Rafael de Carvalho Nascimento	\N
267	2025-07-29	4326714	AZEITONA VERDE FATIADA BD 14 KG - INDUSTRIA	33	1106	OMAMORI	nan	2025-07-01 20:25:24.444262	2025-07-01 20:25:24.444265	Rafael de Carvalho Nascimento	\N
268	2025-07-29	4320156	AZEITONA VERDE FATIADA POUCH 6x1,01 KG - CAMPO BELO	1510	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444268	2025-07-01 20:25:24.444271	Rafael de Carvalho Nascimento	\N
269	2025-07-29	4310164	AZEITONA VERDE INTEIRA MIUDA BD 6x2 KG - CAMPO BELO	1700	1105	CAMPO BELO	nan	2025-07-01 20:25:24.444274	2025-07-01 20:25:24.444277	Rafael de Carvalho Nascimento	\N
270	2025-07-29	4310150	AZEITONA VERDE INTEIRA POUCH 18X150 GR - CAMPO BELO	400	1101-6	CAMPO BELO	nan	2025-07-01 20:25:24.444279	2025-07-01 20:25:24.444282	Rafael de Carvalho Nascimento	\N
271	2025-07-29	4310145	AZEITONA VERDE INTEIRA POUCH 30X100 GR - CAMPO BELO	560	1101-2	CAMPO BELO	nan	2025-07-01 20:25:24.444285	2025-07-01 20:25:24.444289	Rafael de Carvalho Nascimento	\N
272	2025-07-29	4312142	AZEITONA VERDE INTEIRA SACHE 40x80 GR ALMOFADA - TBACK	467	1101-3	TBACK	nan	2025-07-01 20:25:24.444293	2025-07-01 20:25:24.444296	Rafael de Carvalho Nascimento	\N
273	2025-07-29	4310177	AZEITONA VERDE INTEIRA VD 12x500 GR - CAMPO BELO	2000	1104	CAMPO BELO	nan	2025-07-01 20:25:24.444299	2025-07-01 20:25:24.444302	Rafael de Carvalho Nascimento	\N
274	2025-07-29	4050462	CEBOLINHA BD 6X2 KG - BENASSI	2	1106	CAMPO BELO	nan	2025-07-01 20:25:24.444305	2025-07-01 20:25:24.444308	Rafael de Carvalho Nascimento	\N
