133	3	23	Fechada	2025-06-17 17:05:50.509119	2025-06-17 17:05:50.50421	DIRETA	25866.159999999996	1861.835	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
134	3	86	Fechada	2025-06-17 17:34:21.965574	2025-06-17 17:34:21.964822	DIRETA	22280.429999999997	1735.14	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
135	3	66	Fechada	2025-06-17 17:42:29.992242	2025-06-17 17:42:29.991427	DIRETA	1895.1599999999999	148.62	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
136	3	81	Fechada	2025-06-17 17:48:23.588181	2025-06-17 17:48:23.585323	DIRETA	7666.21	731.2800000000001	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
137	3	120	Fechada	2025-06-17 17:50:55.16226	2025-06-17 17:50:55.161586	FRACIONADA	8646.4	672.85	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
138	3	60	Fechada	2025-06-17 18:07:24.187244	2025-06-17 18:07:24.184426	DIRETA	19153.980000000003	1463.7	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
139	3	81	Fechada	2025-06-17 18:10:33.0569	2025-06-17 18:10:33.056279	DIRETA	23452.53	1659.4800000000002	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
140	3	141	Fechada	2025-06-17 18:56:17.877515	2025-06-17 18:56:17.87268	FRACIONADA	22176.53	2579.286	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
141	3	30	Fechada	2025-06-17 19:09:09.564133	2025-06-17 19:09:09.56363	DIRETA	16873.98	1127.395	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
142	7	158	Fechada	2025-06-18 12:28:29.247786	2025-06-18 12:28:29.245697	DIRETA	16247.999999999998	1569.0000000000002	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
143	7	146	Fechada	2025-06-18 13:45:19.254479	2025-06-18 13:45:19.251944	DIRETA	2334.51	178.20000000000002	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
144	1	151	Fechado	2025-06-18 16:23:26.397097	2025-06-18 16:23:26.3971	FOB	35852.46000000001	3043.45	FOB	FOB - COLETA	0	0	0	0	0	0	0	0	0	0	0	0	f	0
145	1	151	Fechado	2025-06-18 16:23:26.409165	2025-06-18 16:23:26.409171	FOB	35852.46000000001	3043.45	FOB	FOB - COLETA	0	0	0	0	0	0	0	0	0	0	0	0	f	0
146	7	48	Fechada	2025-06-18 18:43:49.583036	2025-06-18 18:43:49.580607	DIRETA	4469.8	316.8	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
147	7	68	Fechada	2025-06-18 18:44:53.581814	2025-06-18 18:44:53.58073	DIRETA	2059.28	124.8	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
148	7	152	Fechada	2025-06-18 19:30:36.065992	2025-06-18 19:30:36.065114	DIRETA	46572	4188	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
149	7	48	Fechada	2025-06-18 20:55:52.375499	2025-06-18 20:55:52.374983	DIRETA	12377.36	430.44	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
150	1	36	Fechada	2025-06-23 13:08:10.529861	2025-06-23 13:08:10.526863	FRACIONADA	22536.04	1856.708	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
151	1	151	Fechado	2025-06-23 13:11:41.904417	2025-06-23 13:11:41.90442	FOB	42705.259999999995	3164.6759999999995	FOB	FOB - COLETA	0	0	0	0	0	0	0	0	0	0	0	0	f	0
152	1	151	Fechado	2025-06-23 13:11:41.907835	2025-06-23 13:11:41.907837	FOB	42705.259999999995	3164.6759999999995	FOB	FOB - COLETA	0	0	0	0	0	0	0	0	0	0	0	0	f	0
153	1	14	Fechada	2025-06-23 13:13:42.221095	2025-06-23 13:13:42.220327	FRACIONADA	5727.8	360.6	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
154	1	40	Fechada	2025-06-23 13:16:29.346575	2025-06-23 13:16:29.343429	FRACIONADA	57929.92999999999	3877.9899999999993	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N
