1983	4080156	PEPINO - POUCH 6X1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137368 - lote separação LOTE_1C3B44EC	2025-07-24 23:55:16.398245	2025-07-24 23:55:16.398256	Sincronização Odoo	\N	t
1984	4320147	AZEITONA VERDE FATIADA - POUCH 18X150 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-16.000	Baixa automática NF 137369 - lote separação LOTE_C28AF7CD	2025-07-24 23:55:16.407567	2025-07-24 23:55:16.407585	Sincronização Odoo	\N	t
1985	4510145	COGUMELO FATIADO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137369 - lote separação LOTE_C28AF7CD	2025-07-24 23:55:16.409494	2025-07-24 23:55:16.409508	Sincronização Odoo	\N	t
1986	4520145	COGUMELO INTEIRO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137369 - lote separação LOTE_C28AF7CD	2025-07-24 23:55:16.411362	2025-07-24 23:55:16.411374	Sincronização Odoo	\N	t
1987	4070176	PIMENTA BIQUINHO - VD 12X200 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137369 - lote separação LOTE_C28AF7CD	2025-07-24 23:55:16.413166	2025-07-24 23:55:16.413179	Sincronização Odoo	\N	t
1988	4320162	AZEITONA VERDE FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137370 - lote separação LOTE_B716A5D3	2025-07-24 23:55:16.421341	2025-07-24 23:55:16.421353	Sincronização Odoo	\N	t
1989	4310164	AZEITONA VERDE  INTEIRA MIUDA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137370 - lote separação LOTE_B716A5D3	2025-07-24 23:55:16.423299	2025-07-24 23:55:16.423309	Sincronização Odoo	\N	t
1990	4360162	AZEITONA VERDE SEM CAROCO - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137370 - lote separação LOTE_B716A5D3	2025-07-24 23:55:16.425031	2025-07-24 23:55:16.42504	Sincronização Odoo	\N	t
1991	4320156	AZEITONA VERDE FATIADA - POUCH 6X1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137370 - lote separação LOTE_B716A5D3	2025-07-24 23:55:16.426736	2025-07-24 23:55:16.426745	Sincronização Odoo	\N	t
1992	4310156	AZEITONA VERDE INTEIRA - POUCH 6X1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137370 - lote separação LOTE_B716A5D3	2025-07-24 23:55:16.428337	2025-07-24 23:55:16.428346	Sincronização Odoo	\N	t
1993	4360156	AZEITONA VERDE SEM CAROCO - POUCH 6X1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137370 - lote separação LOTE_B716A5D3	2025-07-24 23:55:16.429892	2025-07-24 23:55:16.429901	Sincronização Odoo	\N	t
1994	4840103	MOSTARDA - GL 4X3,05 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137370 - lote separação LOTE_B716A5D3	2025-07-24 23:55:16.431447	2025-07-24 23:55:16.431456	Sincronização Odoo	\N	t
1995	4320162	AZEITONA VERDE FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137371 - lote separação LOTE_3A096E21	2025-07-24 23:55:16.439307	2025-07-24 23:55:16.439317	Sincronização Odoo	\N	t
1996	4310162	AZEITONA VERDE INTEIRA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137371 - lote separação LOTE_3A096E21	2025-07-24 23:55:16.440864	2025-07-24 23:55:16.440873	Sincronização Odoo	\N	t
1997	4360162	AZEITONA VERDE SEM CAROCO - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137371 - lote separação LOTE_3A096E21	2025-07-24 23:55:16.442435	2025-07-24 23:55:16.442444	Sincronização Odoo	\N	t
1998	4100161	TOMATE SECO - BD 6X1,4 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137371 - lote separação LOTE_3A096E21	2025-07-24 23:55:16.44396	2025-07-24 23:55:16.443969	Sincronização Odoo	\N	t
1999	4030156	PICLES - POUCH 6X1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137371 - lote separação LOTE_3A096E21	2025-07-24 23:55:16.445531	2025-07-24 23:55:16.44554	Sincronização Odoo	\N	t
2000	4360147	AZEITONA VERDE SEM CAROCO - POUCH 18x150 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-7.000	Baixa automática NF 137372 - lote separação LOTE_096CB5EE	2025-07-24 23:55:16.452913	2025-07-24 23:55:16.452922	Sincronização Odoo	\N	t
2001	4510145	COGUMELO FATIADO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137372 - lote separação LOTE_096CB5EE	2025-07-24 23:55:16.454463	2025-07-24 23:55:16.454472	Sincronização Odoo	\N	t
2002	4310177	AZEITONA VERDE INTEIRA - VD 12X500 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137372 - lote separação LOTE_096CB5EE	2025-07-24 23:55:16.455983	2025-07-24 23:55:16.455992	Sincronização Odoo	\N	t
2003	4870112	MOLHO SHOYU - PET 12X1,01 L - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137372 - lote separação LOTE_096CB5EE	2025-07-24 23:55:16.457591	2025-07-24 23:55:16.4576	Sincronização Odoo	\N	t
2004	4820146	MOLHO DE PIMENTA - PET 12X150 ML - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-9.000	Baixa automática NF 137372 - lote separação LOTE_096CB5EE	2025-07-24 23:55:16.459328	2025-07-24 23:55:16.459338	Sincronização Odoo	\N	t
2005	4320162	AZEITONA VERDE FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-30.000	Baixa automática NF 137351 - lote separação LOTE_69BAB489	2025-07-24 23:55:16.479938	2025-07-24 23:55:16.479952	Sincronização Odoo	\N	t
2006	4310165	AZEITONA VERDE  INTEIRA MEDIA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137351 - lote separação LOTE_69BAB489	2025-07-24 23:55:16.481622	2025-07-24 23:55:16.481631	Sincronização Odoo	\N	t
2007	4360162	AZEITONA VERDE SEM CAROCO - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-10.000	Baixa automática NF 137351 - lote separação LOTE_69BAB489	2025-07-24 23:55:16.483349	2025-07-24 23:55:16.483358	Sincronização Odoo	\N	t
2008	4360162	AZEITONA VERDE SEM CAROCO - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-10.000	Baixa automática NF 137346 - lote separação LOTE_C330121A	2025-07-24 23:55:16.491574	2025-07-24 23:55:16.491587	Sincronização Odoo	\N	t
2009	4870112	MOLHO SHOYU - PET 12X1,01 L - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137346 - lote separação LOTE_C330121A	2025-07-24 23:55:16.493318	2025-07-24 23:55:16.493327	Sincronização Odoo	\N	t
2010	4310164	AZEITONA VERDE  INTEIRA MIUDA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137343 - lote separação LOTE_AC0000EE	2025-07-24 23:55:16.501313	2025-07-24 23:55:16.501326	Sincronização Odoo	\N	t
2011	4510161	COGUMELO FATIADO - BD 6X1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137343 - lote separação LOTE_AC0000EE	2025-07-24 23:55:16.503088	2025-07-24 23:55:16.503097	Sincronização Odoo	\N	t
2012	4320156	AZEITONA VERDE FATIADA - POUCH 6X1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137343 - lote separação LOTE_AC0000EE	2025-07-24 23:55:16.504837	2025-07-24 23:55:16.504846	Sincronização Odoo	\N	t
2013	4360156	AZEITONA VERDE SEM CAROCO - POUCH 6X1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137343 - lote separação LOTE_AC0000EE	2025-07-24 23:55:16.506586	2025-07-24 23:55:16.506595	Sincronização Odoo	\N	t
2014	4520145	COGUMELO INTEIRO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137343 - lote separação LOTE_AC0000EE	2025-07-24 23:55:16.508301	2025-07-24 23:55:16.50831	Sincronização Odoo	\N	t
2015	4080156	PEPINO - POUCH 6X1,01 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137343 - lote separação LOTE_AC0000EE	2025-07-24 23:55:16.509892	2025-07-24 23:55:16.509901	Sincronização Odoo	\N	t
2016	4310177	AZEITONA VERDE INTEIRA - VD 12X500 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137343 - lote separação LOTE_AC0000EE	2025-07-24 23:55:16.511662	2025-07-24 23:55:16.51167	Sincronização Odoo	\N	t
2017	4310164	AZEITONA VERDE  INTEIRA MIUDA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137344 - lote separação LOTE_994E4061	2025-07-24 23:55:16.520385	2025-07-24 23:55:16.520395	Sincronização Odoo	\N	t
2018	4840103	MOSTARDA - GL 4X3,05 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137344 - lote separação LOTE_994E4061	2025-07-24 23:55:16.522102	2025-07-24 23:55:16.522139	Sincronização Odoo	\N	t
2019	4360147	AZEITONA VERDE SEM CAROCO - POUCH 18x150 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-14.000	Baixa automática NF 137345 - lote separação LOTE_60B4BF72	2025-07-24 23:55:16.530614	2025-07-24 23:55:16.530623	Sincronização Odoo	\N	t
2020	4510145	COGUMELO FATIADO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137345 - lote separação LOTE_60B4BF72	2025-07-24 23:55:16.532297	2025-07-24 23:55:16.532307	Sincronização Odoo	\N	t
2021	4520145	COGUMELO INTEIRO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-6.000	Baixa automática NF 137345 - lote separação LOTE_60B4BF72	2025-07-24 23:55:16.534077	2025-07-24 23:55:16.534089	Sincronização Odoo	\N	t
2022	4320172	AZEITONA VERDE FATIADA - VD 12X160 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-7.000	Baixa automática NF 137345 - lote separação LOTE_60B4BF72	2025-07-24 23:55:16.535814	2025-07-24 23:55:16.535823	Sincronização Odoo	\N	t
2023	4870112	MOLHO SHOYU - PET 12X1,01 L - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-7.000	Baixa automática NF 137345 - lote separação LOTE_60B4BF72	2025-07-24 23:55:16.537439	2025-07-24 23:55:16.537448	Sincronização Odoo	\N	t
2024	4820146	MOLHO DE PIMENTA - PET 12X150 ML - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137345 - lote separação LOTE_60B4BF72	2025-07-24 23:55:16.539135	2025-07-24 23:55:16.539147	Sincronização Odoo	\N	t
2025	4870146	MOLHO SHOYU - PET 12X150 ML - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-9.000	Baixa automática NF 137345 - lote separação LOTE_60B4BF72	2025-07-24 23:55:16.540835	2025-07-24 23:55:16.540846	Sincronização Odoo	\N	t
2026	4320138	AZEITONA VERDE FATIADA - BR 30 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137347 - lote separação LOTE_ED74935F	2025-07-24 23:55:16.548873	2025-07-24 23:55:16.548885	Sincronização Odoo	\N	t
2027	4310191	AZEITONA VERDE  INTEIRA 24/28 - BR 35 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137347 - lote separação LOTE_ED74935F	2025-07-24 23:55:16.550474	2025-07-24 23:55:16.550484	Sincronização Odoo	\N	t
2028	4360138	AZEITONA VERDE SEM CAROCO - BR 30 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137347 - lote separação LOTE_ED74935F	2025-07-24 23:55:16.55205	2025-07-24 23:55:16.552061	Sincronização Odoo	\N	t
2029	4320138	AZEITONA VERDE FATIADA - BR 30 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137348 - lote separação LOTE_E61F5B2B	2025-07-24 23:55:16.560097	2025-07-24 23:55:16.56014	Sincronização Odoo	\N	t
2030	4360138	AZEITONA VERDE SEM CAROCO - BR 30 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137348 - lote separação LOTE_E61F5B2B	2025-07-24 23:55:16.561849	2025-07-24 23:55:16.561859	Sincronização Odoo	\N	t
2031	4320138	AZEITONA VERDE FATIADA - BR 30 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137349 - lote separação LOTE_3D47F03E	2025-07-24 23:55:16.570021	2025-07-24 23:55:16.570031	Sincronização Odoo	\N	t
2032	4310191	AZEITONA VERDE  INTEIRA 24/28 - BR 35 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137349 - lote separação LOTE_3D47F03E	2025-07-24 23:55:16.571722	2025-07-24 23:55:16.571732	Sincronização Odoo	\N	t
2033	4360138	AZEITONA VERDE SEM CAROCO - BR 30 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137349 - lote separação LOTE_3D47F03E	2025-07-24 23:55:16.573381	2025-07-24 23:55:16.57339	Sincronização Odoo	\N	t
2034	4310193	AZEITONA VERDE  INTEIRA 20/24 - BR 35 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137350 - lote separação LOTE_786F3BED	2025-07-24 23:55:16.581386	2025-07-24 23:55:16.581396	Sincronização Odoo	\N	t
2035	4360138	AZEITONA VERDE SEM CAROCO - BR 30 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137350 - lote separação LOTE_786F3BED	2025-07-24 23:55:16.583024	2025-07-24 23:55:16.583033	Sincronização Odoo	\N	t
2036	4759099	OLEO DE SOJA MISTO - GL 4X5,02 L - ST ISABEL	2025-07-24	FATURAMENTO	VENDA	-50.000	Baixa automática NF 137342 - lote separação LOTE_C0F7E2BB	2025-07-24 23:55:16.591434	2025-07-24 23:55:16.59145	Sincronização Odoo	\N	t
2037	4310165	AZEITONA VERDE  INTEIRA MEDIA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-8.000	Baixa automática NF 137341 - lote separação LOTE_C69CE24F	2025-07-24 23:55:16.600226	2025-07-24 23:55:16.60024	Sincronização Odoo	\N	t
2038	4759099	OLEO DE SOJA MISTO - GL 4X5,02 L - ST ISABEL	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137341 - lote separação LOTE_C69CE24F	2025-07-24 23:55:16.602065	2025-07-24 23:55:16.602075	Sincronização Odoo	\N	t
2039	4320147	AZEITONA VERDE FATIADA - POUCH 18X150 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137335 - lote separação LOTE_3343FC1B	2025-07-24 23:55:16.610723	2025-07-24 23:55:16.610734	Sincronização Odoo	\N	t
2040	4310152	AZEITONA VERDE INTEIRA - POUCH 18X180 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137335 - lote separação LOTE_3343FC1B	2025-07-24 23:55:16.612537	2025-07-24 23:55:16.612547	Sincronização Odoo	\N	t
2041	4360147	AZEITONA VERDE SEM CAROCO - POUCH 18x150 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137335 - lote separação LOTE_3343FC1B	2025-07-24 23:55:16.614237	2025-07-24 23:55:16.614247	Sincronização Odoo	\N	t
2042	4510145	COGUMELO FATIADO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137335 - lote separação LOTE_3343FC1B	2025-07-24 23:55:16.615898	2025-07-24 23:55:16.615907	Sincronização Odoo	\N	t
2043	4520145	COGUMELO INTEIRO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137335 - lote separação LOTE_3343FC1B	2025-07-24 23:55:16.617501	2025-07-24 23:55:16.61751	Sincronização Odoo	\N	t
2044	4080177	PEPINO EM RODELAS AGRIDOCE VD 12X440 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137335 - lote separação LOTE_3343FC1B	2025-07-24 23:55:16.619199	2025-07-24 23:55:16.619209	Sincronização Odoo	\N	t
2045	4080178	PEPINO - VD 15X300 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137335 - lote separação LOTE_3343FC1B	2025-07-24 23:55:16.62089	2025-07-24 23:55:16.620899	Sincronização Odoo	\N	t
2046	4070176	PIMENTA BIQUINHO - VD 12X200 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137335 - lote separação LOTE_3343FC1B	2025-07-24 23:55:16.622668	2025-07-24 23:55:16.622679	Sincronização Odoo	\N	t
2047	4759699	OLEO DE SOJA MISTO - GL 4X5,02 L - CASA BLANCA	2025-07-24	FATURAMENTO	VENDA	-13.000	Baixa automática NF 137333 - lote separação LOTE_D63F46D1	2025-07-24 23:55:16.631372	2025-07-24 23:55:16.631381	Sincronização Odoo	\N	t
2048	4320162	AZEITONA VERDE FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-1.000	Baixa automática NF 137331 - lote separação LOTE_74FC05A1	2025-07-24 23:55:16.639697	2025-07-24 23:55:16.63971	Sincronização Odoo	\N	t
2049	4310164	AZEITONA VERDE  INTEIRA MIUDA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137331 - lote separação LOTE_74FC05A1	2025-07-24 23:55:16.641531	2025-07-24 23:55:16.64154	Sincronização Odoo	\N	t
2050	4840103	MOSTARDA - GL 4X3,05 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-8.000	Baixa automática NF 137331 - lote separação LOTE_74FC05A1	2025-07-24 23:55:16.64323	2025-07-24 23:55:16.64324	Sincronização Odoo	\N	t
2051	4860146	MOLHO INGLES - PET 12X150 ML - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-4.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.651651	2025-07-24 23:55:16.651661	Sincronização Odoo	\N	t
2052	4310162	AZEITONA VERDE INTEIRA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.653325	2025-07-24 23:55:16.653334	Sincronização Odoo	\N	t
2053	4320162	AZEITONA VERDE FATIADA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-10.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.654986	2025-07-24 23:55:16.654995	Sincronização Odoo	\N	t
2054	4320147	AZEITONA VERDE FATIADA - POUCH 18X150 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-12.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.656506	2025-07-24 23:55:16.656515	Sincronização Odoo	\N	t
2055	4320154	AZEITONA VERDE FATIADA - POUCH 12X300 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-8.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.658157	2025-07-24 23:55:16.658165	Sincronização Odoo	\N	t
2056	4310146	AZEITONA VERDE FATIADA - POUCH 30X80 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.659695	2025-07-24 23:55:16.659704	Sincronização Odoo	\N	t
2057	4310152	AZEITONA VERDE INTEIRA - POUCH 18X180 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-4.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.661362	2025-07-24 23:55:16.661371	Sincronização Odoo	\N	t
2058	4350150	AZEITONA VERDE RECHEADA - POUCH 18X170 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.663158	2025-07-24 23:55:16.663167	Sincronização Odoo	\N	t
2059	4310148	AZEITONA VERDE SEM CAROCO - POUCH 30X80 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-7.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.664809	2025-07-24 23:55:16.664818	Sincronização Odoo	\N	t
2060	4310177	AZEITONA VERDE INTEIRA - VD 12X500 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-10.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.666401	2025-07-24 23:55:16.66641	Sincronização Odoo	\N	t
2061	4830103	KETCHUP - GL 4X3,05 KG - ST ISABEL	2025-07-24	FATURAMENTO	VENDA	-8.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.667896	2025-07-24 23:55:16.667905	Sincronização Odoo	\N	t
2062	4850103	MAIONESE - POTE 6X3 KG - ST ISABEL (cópia)	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.669405	2025-07-24 23:55:16.669414	Sincronização Odoo	\N	t
2063	4810112	MOLHO DE ALHO - PET 12X1,01 L - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.67102	2025-07-24 23:55:16.671028	Sincronização Odoo	\N	t
2064	4880103	MOLHO BARBECUE - GL 4X3,05 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-6.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.672576	2025-07-24 23:55:16.672584	Sincronização Odoo	\N	t
2065	4820146	MOLHO DE PIMENTA - PET 12X150 ML - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.674094	2025-07-24 23:55:16.674102	Sincronização Odoo	\N	t
2066	4870112	MOLHO SHOYU - PET 12X1,01 L - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-8.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.675701	2025-07-24 23:55:16.67571	Sincronização Odoo	\N	t
2067	4070176	PIMENTA BIQUINHO - VD 12X200 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-4.000	Baixa automática NF 137330 - lote separação LOTE_D1CB5566	2025-07-24 23:55:16.677356	2025-07-24 23:55:16.677364	Sincronização Odoo	\N	t
2068	4360147	AZEITONA VERDE SEM CAROCO - POUCH 18x150 GR - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-21.000	Baixa automática NF 137329 - lote separação LOTE_0463BEED	2025-07-24 23:55:16.685819	2025-07-24 23:55:16.685829	Sincronização Odoo	\N	t
2069	4510145	COGUMELO FATIADO - POUCH 30X100 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-2.000	Baixa automática NF 137329 - lote separação LOTE_0463BEED	2025-07-24 23:55:16.6875	2025-07-24 23:55:16.687509	Sincronização Odoo	\N	t
2070	4320172	AZEITONA VERDE FATIADA - VD 12X160 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137329 - lote separação LOTE_0463BEED	2025-07-24 23:55:16.689125	2025-07-24 23:55:16.68914	Sincronização Odoo	\N	t
2071	4310177	AZEITONA VERDE INTEIRA - VD 12X500 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137329 - lote separação LOTE_0463BEED	2025-07-24 23:55:16.690699	2025-07-24 23:55:16.690708	Sincronização Odoo	\N	t
2072	4820146	MOLHO DE PIMENTA - PET 12X150 ML - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-12.000	Baixa automática NF 137329 - lote separação LOTE_0463BEED	2025-07-24 23:55:16.692463	2025-07-24 23:55:16.692475	Sincronização Odoo	\N	t
2073	4870146	MOLHO SHOYU - PET 12X150 ML - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-12.000	Baixa automática NF 137329 - lote separação LOTE_0463BEED	2025-07-24 23:55:16.69409	2025-07-24 23:55:16.694099	Sincronização Odoo	\N	t
2074	4310162	AZEITONA VERDE INTEIRA - BD 6X2 KG - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-5.000	Baixa automática NF 137328 - lote separação LOTE_8EB08AD8	2025-07-24 23:55:16.702979	2025-07-24 23:55:16.702989	Sincronização Odoo	\N	t
2075	4320147	AZEITONA VERDE FATIADA - POUCH 18X150 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-10.000	Baixa automática NF 137328 - lote separação LOTE_8EB08AD8	2025-07-24 23:55:16.704534	2025-07-24 23:55:16.704544	Sincronização Odoo	\N	t
2076	4310146	AZEITONA VERDE FATIADA - POUCH 30X80 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-8.000	Baixa automática NF 137328 - lote separação LOTE_8EB08AD8	2025-07-24 23:55:16.70608	2025-07-24 23:55:16.706092	Sincronização Odoo	\N	t
2077	4310152	AZEITONA VERDE INTEIRA - POUCH 18X180 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137328 - lote separação LOTE_8EB08AD8	2025-07-24 23:55:16.70768	2025-07-24 23:55:16.707689	Sincronização Odoo	\N	t
2078	4310141	AZEITONA VERDE INTEIRA - SACHE 36X80 G - CAMPO BELO	2025-07-24	FATURAMENTO	VENDA	-3.000	Baixa automática NF 137328 - lote separação LOTE_8EB08AD8	2025-07-24 23:55:16.709253	2025-07-24 23:55:16.709262	Sincronização Odoo	\N	t
2079	4830103	KETCHUP - GL 4X3,05 KG - ST ISABEL	2025-07-24	FATURAMENTO	VENDA	-12.000	Baixa automática NF 137328 - lote separação LOTE_8EB08AD8	2025-07-24 23:55:16.710785	2025-07-24 23:55:16.710794	Sincronização Odoo	\N	t
